report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-03-31,53358622000.0,17690678000.0,15183485000.0,,20860099000.0,10878649000.0,5730427000.0,1566820000.0,7698354000.0,1470483000.0,,118201000.0,319192000.0,0.64,1561323000.0,1522752000.0,245143000.0,1277609000.0,16609076000.0,,15.3129,2.5615,0.64,1470483000.0,,,,0.19101265023666097,0.02755848904793681,0.039245139504672844,0.16595872312444973,0.19101265023666097,0.7962127121256711,1.1651263198139294,,,,,,,,,,,0.79652566,139.06,100.875,16.06229,178755.14,27.3996,4.1792,4.0326
2010-06-30,53381402000.0,19915307000.0,14689260000.0,,19911709000.0,12612655000.0,3650975000.0,4321702000.0,16524368000.0,3076449000.0,,252689000.0,586229000.0,1.47,1556813000.0,3871049000.0,518657000.0,3352392000.0,16263630000.0,,13.593,2.1838,1.47,3076449000.0,,,,0.18617650006342149,0.057631476220875576,0.08504271376696705,0.20287565612191644,0.18617650006342149,0.8167872481463042,1.3557733337145643,,,,,,,,,,,0.79652566,139.06,100.875,16.06229,178755.14,27.3996,4.1792,4.0326
2010-09-30,57373620000.0,19447420000.0,15583871000.0,,21403932000.0,12910681000.0,3587830000.0,3818145000.0,25198873000.0,4257634000.0,,401791000.0,759679000.0,2.04,1555985000.0,6419462000.0,723742000.0,5695720000.0,16498511000.0,,17.0941,2.3759,2.04,4257634000.0,,,,0.1689612864829312,0.07420891343443206,0.11233138718789182,0.22603074351777558,0.1689612864829312,0.7708168293564005,1.247919724181495,,,,,,,,,,,0.79652566,139.06,100.875,16.06229,178755.14,27.3996,4.1792,4.0326
2010-12-31,59462266000.0,22317529000.0,17262434000.0,,22388135000.0,12523517000.0,4349796000.0,3648371000.0,-14254874000.0,-2716985000.0,,-219546000.0,-578438000.0,-1.1900000000000004,-3118099000.0,,-472467000.0,,16873313000.0,1.2928,16.0089,2.106,-1.1900000000000004,-2716985000.0,,,,0.19060042200302857,-0.04569259099543902,-0.0692023636010572,,0.19060042200302857,0.753672112482795,1.2928379045504244,35166721000.0,,6087581000.0,,6087581000.0,553135000.0,2.9599999999999995,2.9599999999999995,2.7717599158023525,11.005597186943513,0.79652566,139.06,100.875,16.06229,178755.14,27.3996,4.1792,4.0326
2011-03-31,61651363000.0,23647132000.0,17225103000.0,,24629650000.0,12530246000.0,4718336000.0,2740156000.0,9040850000.0,1301149000.0,,145587000.0,204968000.0,0.55,1558641000.0,2011146000.0,391813000.0,1619333000.0,17248582000.0,,16.9909,2.0882,0.55,1301149000.0,,,,0.14391887930891453,0.021104951077886146,0.031069816891983404,0.1791129152679228,0.14391887930891453,0.7003177877070929,1.3728296428764462,36509217000.0,,5918247000.0,,5918247000.0,580521000.0,2.869999999999999,2.869999999999999,2.9144748436488035,10.194716470205213,0.79652566,139.06,100.875,16.06229,178755.14,27.3996,4.1792,4.0326
2011-06-30,62004241000.0,24132178000.0,15839928000.0,,26378853000.0,12627761000.0,5565507000.0,4077018000.0,18657141000.0,3074602000.0,,279716000.0,-63258000.0,1.79,1562157000.0,4514298000.0,764770000.0,3749528000.0,18193268000.0,,15.9411,2.1959,1.79,3074602000.0,,,,0.1647949168632,0.04958696293048729,0.06898038350026017,0.20097012720223317,0.1647949168632,0.6896913978784446,1.5235030108722716,38641990000.0,,5916400000.0,,5916400000.0,607548000.0,3.1899999999999995,3.1899999999999995,3.0750571293354065,9.738160606240166,0.79652566,139.06,100.875,16.06229,178755.14,27.3996,4.1792,4.0326
2011-09-30,59628176000.0,23094416000.0,15413961000.0,59628176000.0,24603800000.0,13096767000.0,3589563000.0,5049299000.0,28473806000.0,3669480000.0,3109781000.0,404055000.0,135156000.0,1.98,1564099000.0,7568728000.0,1216765000.0,6351963000.0,16686330000.0,,17.5065,2.0724,1.98,3669480000.0,0.12639433746006715,0.05215287819637481,0.10921550143314175,0.12887212900165154,0.06153936353847215,0.08887063324818788,0.22308092567604063,0.12887212900165154,0.6782013347531682,1.498279125008815,41916923000.0,,5328246000.0,,5328246000.0,609812000.0,3.13,3.13,3.131674100632741,8.737522383947839,0.79652566,139.06,100.875,16.06229,178755.14,27.3996,4.1792,4.0326
2011-12-31,60276893000.0,23768774000.0,15480228000.0,60276893000.0,24439833000.0,12039822000.0,2347859000.0,6812820000.0,-17320538000.0,-2293283000.0,1618668000.0,-299217000.0,193327000.0,-1.3100000000000005,-3117508000.0,-5124095000.0,-881848000.0,-6005943000.0,14387681000.0,1.5354,18.6883,4.1275,-1.3100000000000005,-2293283000.0,0.06623073079100009,0.026853872511312087,-0.09345367909472559,0.13240252698848037,-0.03804580637558741,-0.059063348737701825,0.34675268170076473,0.13240252698848037,0.5886980078791864,1.5354279019663017,38851259000.0,,5751948000.0,5714881000.0,5751948000.0,530141000.0,3.01,3.01,2.501357974724389,10.849845607112071,0.79652566,139.06,100.875,16.06229,178755.14,27.3996,4.1792,4.0326
2012-03-31,62415801000.0,25602131000.0,16785923000.0,62415801000.0,25453691000.0,11861505000.0,3757859000.0,4345910000.0,9456633000.0,1575722000.0,1242124000.0,126866000.0,270905000.0,0.78,1589510000.0,2224930000.0,453330000.0,1771600000.0,15619364000.0,,18.8697,5.4592,0.78,1575722000.0,0.04879936666159733,0.019900794031306273,0.13134949828337422,0.1666261131208116,0.025245562417760208,0.038363886007505406,0.1873394050504022,0.1666261131208116,0.6136384699570683,1.5252143715898137,39267042000.0,,6026521000.0,5867148000.0,6026521000.0,511420000.0,3.2399999999999998,3.2399999999999998,2.591771272347678,11.783897774823041,0.79652566,139.06,100.875,16.06229,178755.14,27.3996,4.1792,4.0326
2012-06-30,61859790000.0,26257492000.0,17120467000.0,61859790000.0,24486960000.0,12004092000.0,5063525000.0,7052776000.0,19263733000.0,3680143000.0,2966736000.0,254057000.0,549610000.0,1.85,1588677000.0,4291759000.0,878446000.0,3413313000.0,17067617000.0,,20.7494,7.5993,1.85,3680143000.0,0.121155749835831,0.04795903768829477,0.15400628735873778,0.19103997132850625,0.05949168272313889,0.08856167637081229,0.177188554264119,0.19103997132850625,0.6970084077402829,1.5336901732879131,39873634000.0,8937309000.0,6632062000.0,5530933000.0,6632062000.0,485761000.0,3.3,3.3,2.5735008207100596,13.652932203285154,0.79652566,139.06,100.875,16.06229,178755.14,27.3996,4.1792,4.0326
2012-09-30,63257738000.0,27264244000.0,16285978000.0,63257738000.0,27014175000.0,12054640000.0,3206147000.0,7996948000.0,29036974000.0,5669192000.0,4909539000.0,406091000.0,479188000.0,3.06,1590966000.0,7811261000.0,1409193000.0,6402068000.0,15260787000.0,,16.7275,12.4154,3.06,5669192000.0,0.1817393646113568,0.0776116749542957,0.1690788785360348,0.19524045446333355,0.0896205299026026,0.13410282899840337,0.22047986129684174,0.19524045446333355,0.5649177515137886,1.6740931370532368,40436802000.0,10737067000.0,8631774000.0,5581038000.0,8631774000.0,487797000.0,4.379999999999999,4.379999999999999,1.7679780541056798,17.69542248107307,0.79652566,139.06,100.875,16.06229,178755.14,27.3996,4.1792,4.0326
2012-12-31,67234944000.0,31322583000.0,13280176000.0,67234944000.0,26720961000.0,18085302000.0,2081839000.0,10802163000.0,-17883430000.0,-2840542000.0,-3155479000.0,-194611000.0,-1000009000.0,-1.9699999999999993,-3177315000.0,-5013549000.0,-945680000.0,-5959229000.0,20167141000.0,2.3587,17.3627,4.8169,-1.9699999999999993,-2840542000.0,-0.11809002677710581,-0.04693212803151885,0.17644707978279334,0.15883653191809402,-0.042248001277430974,-0.060581296295593286,0.3332262882455994,0.15883653191809402,0.7547311266237767,2.358596979437622,39873910000.0,5962920000.0,8084515000.0,5627752000.0,8084515000.0,592403000.0,3.7200000000000006,3.7200000000000006,2.494539375584064,13.64698524484177,0.79652566,139.06,100.875,16.06229,178755.14,27.3996,4.1792,4.0326
2013-03-31,42686613000.0,19096868000.0,10406326000.0,,22588186000.0,3466576000.0,3358255000.0,4373120000.0,5377895000.0,614788000.0,544661000.0,40757000.0,9890000.0,0.0,1586018000.0,460255000.0,274465000.0,185790000.0,6824831000.0,,10.4535,2.5497,0.0,614788000.0,0.024112648974999585,0.012759527208213967,0.10127773041310772,0.11431759080458061,0.014402360758863674,0.020901902038814993,0.034546974234342616,0.11431759080458061,0.3021416150902954,1.835121060016763,35795172000.0,5265457000.0,7123581000.0,4041942000.0,7123581000.0,506294000.0,2.9400000000000004,2.9400000000000004,0.9580618231195799,14.070048232844949,0.79652566,139.06,100.875,16.06229,178755.14,27.3996,4.1792,4.0326
2013-06-30,42903346000.0,19831124000.0,10919614000.0,,22336064000.0,3410759000.0,4259614000.0,5572254000.0,10823920000.0,1242264000.0,1020716000.0,81283000.0,134584000.0,0.0,1581620000.0,1176814000.0,564884000.0,611930000.0,7670373000.0,,13.5518,2.6281,0.0,1242264000.0,0.0456981140455185,0.023791058161291196,0.09430187954086874,0.11477024959534068,0.028954944446524054,0.041399916957818084,0.05653497069453581,0.11477024959534068,0.3434075493336695,1.8161011918553165,27355359000.0,3319437000.0,4685702000.0,1240559000.0,4685702000.0,333520000.0,1.0900000000000005,1.0900000000000005,1.6369741396273174,14.049238426481171,0.79652566,139.06,100.875,16.06229,178755.14,27.3996,4.1792,4.0326
2013-09-30,44132477000.0,19748949000.0,11331665000.0,,23696237000.0,3403069000.0,4595867000.0,2882454000.0,16193059000.0,1872603000.0,1986449000.0,121082000.0,-9884000.0,1.0,1576483000.0,1698939000.0,841341000.0,857598000.0,7998936000.0,,16.8783,2.5311,1.0,1872603000.0,0.0838297236814436,0.045011047079908974,0.12267286866551898,0.11564232551737136,0.04243140488126239,0.059081646280965246,0.052960839579476615,0.11564232551737136,0.3375614448825778,1.7428108755421203,14511444000.0,396347000.0,889113000.0,-4303911000.0,889113000.0,48511000.0,-0.9699999999999995,-0.9699999999999995,8.99653474867649,18.328069922285668,0.79652566,139.06,100.875,16.06229,178755.14,27.3996,4.1792,4.0326
2013-12-31,42953000000.0,19247000000.0,9507000000.0,42953000000.0,25171000000.0,3388000000.0,3164000000.0,3475000000.0,-10546874000.0,-1100655000.0,-975826000.0,-86122000.0,3410000.0,0.6200000000000001,-3170121000.0,-12008000.0,-535690000.0,-547698000.0,6552000000.0,2.0245,23.0067,3.015,0.6200000000000001,-1100655000.0,-0.03876786778435501,-0.02271845971177799,0.0925227702540108,0.10435840989472331,-0.025624636230298235,-0.03469580430602402,0.05192988936816729,0.10435840989472331,0.2602995510706766,2.024508257073735,21848000000.0,2576000000.0,2629000000.0,1107620000.0,2629000000.0,157000000.0,1.6199999999999999,1.6199999999999999,2.492202358311145,16.745222929936304,0.79652566,139.06,100.875,16.06229,178755.14,27.3996,4.1792,4.0326
