report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2014-03-31,374632000.0,293257000.0,30639000.0,39965000.0,334667000.0,88885000.0,60061000.0,32097000.0,9085000.0,9018000.0,257000.0,0.0,39517000.0,,4516000.0,3182000.0,,0.0,,50.9969,6.0775,0.0,12267000.0,0.026946188300609263,0.02407162228533601,0.15014735019396946,0.5344066865353557,0.15126288273588517,0.024250464455785943,0.027146387304395114,,0.20424235360716606,0.0,9.571363295146709,246682000.0,29417000.0,30695000.0,132613000.0,,43328000.0,0.59,0.59,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2014-06-30,386654000.0,306297000.0,41970000.0,52026000.0,334628000.0,107863000.0,128497000.0,69196000.0,15689000.0,15415000.0,759000.0,0.0,39563000.0,,5958000.0,6300000.0,,0.0,,54.1941,6.3795,0.0,21989000.0,0.046066079347813094,0.03986768532072602,0.11996389020755348,0.5385028444243835,0.1220962357097831,0.040576329224578045,0.046884899052081715,,0.17112461769535475,0.0,7.297998570407434,265995000.0,36843000.0,39165000.0,143496000.0,,52387000.0,0.59,0.59,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2014-09-30,392699000.0,297310000.0,36928000.0,51038000.0,341661000.0,101812000.0,206832000.0,111659000.0,26135000.0,26635000.0,186000.0,0.0,39618000.0,,7730000.0,9688000.0,,0.0,,50.1267,6.3214,0.0,35823000.0,0.07795739051281826,0.06782548465873353,0.12877601144890538,0.5398536009901757,0.1263585905469173,0.06655224484910835,0.07649395160700226,,0.17319853794383847,0.0,8.051072357019065,298296000.0,48079000.0,49425000.0,161548000.0,,63375000.0,0.59,0.59,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2014-12-31,399366000.0,308146000.0,36861000.0,52941000.0,346425000.0,126266000.0,-112855000.0,-60334000.0,-15609000.0,-15573000.0,-305000.0,0.0,-78905000.0,,-8693000.0,-6040000.0,,0.0,8.3442,54.4085,6.8372,0.0,-21649000.0,-0.04495345312838277,-0.03899430597497033,0.13799122768153826,0.5346152142129281,0.1383102210801471,-0.03908444885142952,-0.04505737172548171,,0.19183022462451818,0.0,8.359675537831313,282535000.0,35495000.0,35300000.0,152618000.0,,48430000.0,0.0,0.0,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2015-03-31,409630000.0,315223000.0,45892000.0,64178000.0,345452000.0,95966000.0,73538000.0,39683000.0,5857000.0,5963000.0,536000.0,0.0,40596000.0,,4703000.0,3621000.0,,0.0,,63.5898,6.9844,0.0,9478000.0,0.01726144297905353,0.014557039279349657,0.0810873289999728,0.5396257717098643,0.07964589735918845,0.014298269169738545,0.016954598612831884,,0.1288857461448503,0.0,6.868800662424824,296012000.0,32440000.0,32072000.0,160204000.0,,45641000.0,0.0,0.0,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2015-06-30,417623000.0,325317000.0,46234000.0,62861000.0,354762000.0,80868000.0,154954000.0,83812000.0,15968000.0,13862000.0,2983000.0,0.0,40670000.0,,6655000.0,7092000.0,,0.0,,58.9574,6.4893,0.0,23060000.0,0.03907408347004471,0.03319261630705205,0.08945880712985789,0.5408831007912025,0.103049937400777,0.038235442013490634,0.04501045771531337,,0.14881835899686358,0.0,7.03631526582169,322469000.0,30887000.0,32351000.0,174820000.0,,46712000.0,0.0,0.0,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2015-09-30,420079000.0,329968000.0,48620000.0,65966000.0,354113000.0,76616000.0,246148000.0,133252000.0,29278000.0,25063000.0,5086000.0,0.0,40676000.0,,8410000.0,10478000.0,,0.0,,59.4868,6.2851,0.0,39756000.0,0.07077684242035734,0.05966258727525061,0.10182085574532396,0.5413491070412922,0.11894469993662349,0.06969641424589185,0.08267982254252174,,0.16151258592391568,0.0,6.786672151378034,361785000.0,29315000.0,35494000.0,196413000.0,,50645000.0,0.0,0.0,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2015-12-31,431285000.0,331928000.0,43283000.0,62769000.0,368516000.0,90860000.0,-141573000.0,-76578000.0,-10033000.0,-9716000.0,-1286000.0,0.0,-81073000.0,,-3744000.0,-7408000.0,,0.0,7.6651,71.5276,7.5609,0.0,-17441000.0,-0.026365205309945836,-0.02252802671087564,0.06862890522910442,0.5409082240257677,0.070868032746357,-0.023263039521430145,-0.027225412193771777,,0.12319439441136375,0.0,7.668784511239979,333067000.0,35172000.0,41070000.0,180169000.0,,54853000.0,0.0,0.0,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2016-03-31,447112000.0,345564000.0,45323000.0,65126000.0,381986000.0,77808000.0,84512000.0,45510000.0,10376000.0,10575000.0,344000.0,0.0,41646000.0,,5346000.0,3320000.0,,0.0,,64.2789,7.4369,0.0,13696000.0,0.027684260679710776,0.023651791944747626,0.1251301590306702,0.5385034078000758,0.12277546383945476,0.02320671330673299,0.027163299178503925,,0.1620598258235517,0.0,7.624473225514639,344041000.0,39784000.0,45589000.0,185996000.0,,59071000.0,0.0,0.0,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2016-06-30,468641000.0,349114000.0,52111000.0,73501000.0,395140000.0,82046000.0,178591000.0,96436000.0,21903000.0,21773000.0,1270000.0,0.0,41681000.0,,18678000.0,6873000.0,,0.0,,63.8675,7.7171,0.0,28776000.0,0.05510198916839601,0.046459870135135424,0.12191543806798776,0.5399824179269952,0.12264335828793164,0.04673726797271259,0.0554309864858025,,0.1611279403777346,0.0,6.699430062750666,367678000.0,47695000.0,51524000.0,198620000.0,,64787000.0,0.0,0.0,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2016-09-30,494856000.0,366810000.0,55516000.0,78558000.0,416298000.0,109479000.0,285047000.0,154361000.0,36904000.0,36146000.0,2678000.0,0.0,41752000.0,,29036000.0,10542000.0,,0.0,,70.4024,8.7624,0.0,47446000.0,0.08682722472843972,0.07304347123203518,0.1268071581177841,0.5415282392026578,0.12946636870410844,0.07457522996588907,0.08864803578205997,,0.16644974337565385,0.0,6.607284386483176,406577000.0,58778000.0,59150000.0,219729000.0,,72477000.0,0.0,0.0,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2016-12-31,511126000.0,382984000.0,52921000.0,80010000.0,431116000.0,112703000.0,-159485000.0,-85434000.0,-14736000.0,-15774000.0,252000.0,1.0,-83164000.0,,-15948000.0,-6061000.0,,0.0,7.2401,64.408,8.749,1.0,-20797000.0,-0.0365887603336457,-0.030861274910687384,0.0989058532150359,0.5356867416998464,0.0923974041445904,-0.028830464503860107,-0.03418105567875004,,0.13040097814841523,0.0,7.236900285330965,388665000.0,52720000.0,54447000.0,210873000.0,,69121000.0,1.0,1.0,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2017-03-31,536804000.0,406336000.0,56008000.0,85676000.0,451128000.0,76826000.0,100362000.0,54842000.0,13570000.0,14477000.0,474000.0,0.0,43268000.0,,3424000.0,4044000.0,,0.0,,66.8772,9.3721,0.0,17614000.0,0.032090670497065134,0.026968875045640495,0.14424782288117016,0.5464418803929775,0.13521053785297224,0.02527924531113777,0.030080154634604814,,0.17550467308343795,0.0,7.254963576631909,404515000.0,56622000.0,57641000.0,220205000.0,,73039000.0,1.0,1.0,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2017-06-30,568046000.0,427213000.0,62786000.0,94253000.0,473793000.0,71110000.0,212560000.0,116267000.0,28540000.0,29490000.0,1668000.0,0.0,43332000.0,,20528000.0,8063000.0,,0.0,,65.7514,9.4108,0.0,36603000.0,0.0622423716686401,0.05191480971611454,0.13873729770417764,0.5469843808806925,0.13426797139631164,0.050242409945673416,0.0602372766165815,,0.17220079036507338,0.0,6.804271652916255,438484000.0,64339000.0,64278000.0,240036000.0,,80866000.0,1.0,1.0,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2017-09-30,605013000.0,463802000.0,66168000.0,99490000.0,505523000.0,104424000.0,341499000.0,187122000.0,52371000.0,53132000.0,3112000.0,1.0,43384000.0,80448000.0,25108000.0,12092000.0,55340000.0,0.0,,63.8574,9.9997,1.0,64463000.0,0.10510303190952736,0.08781960057056626,0.15558464300041874,0.5479430393646834,0.15335623237549745,0.08656177635852452,0.10359766024493446,0.16205025490557806,0.18876482800828115,0.0,7.009460766533672,494936000.0,81325000.0,79745000.0,272797000.0,,97883000.0,2.0,2.0,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2017-12-31,652569000.0,449170000.0,65917000.0,130562000.0,522007000.0,82759000.0,-183492000.0,-99948000.0,-17057000.0,-31896000.0,12487000.0,0.0,-86406000.0,53373000.0,16713000.0,-8098000.0,36660000.0,0.0,6.8164,74.235,10.2784,0.0,-25155000.0,-0.06110262889194972,-0.04887758995600465,0.1738277418089072,0.544699496435812,0.09295773112724261,-0.02613823212564495,-0.03267580702940765,-0.19979072657118566,0.1370904453600157,0.0,6.814175402399988,470929000.0,65203000.0,77424000.0,258283000.0,,93525000.0,1.0,1.0,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2018-03-31,697767000.0,484104000.0,73301000.0,139461000.0,558306000.0,76016000.0,129150000.0,71495000.0,22037000.0,21856000.0,621000.0,0.0,44282000.0,16292000.0,7400000.0,2755000.0,8892000.0,0.0,,64.301,9.3421,0.0,24792000.0,0.039146991076578076,0.03132277680085186,0.16922957801006583,0.5535811072396438,0.17063104916763452,0.03158217571194969,0.03947118605209329,0.06885017421602788,0.19196283391405342,0.0,6.604330090994666,499717000.0,72582000.0,85891000.0,274936000.0,,100703000.0,1.0,1.0,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2018-06-30,719952000.0,509846000.0,75326000.0,140932000.0,579020000.0,83075000.0,268911000.0,149059000.0,46918000.0,46062000.0,3529000.0,1.0,44341000.0,41710000.0,12998000.0,5830000.0,28712000.0,0.0,,69.4752,10.7777,1.0,52748000.0,0.07955165624676178,0.06397926528435229,0.17129087318852707,0.5543060715255234,0.174474082503133,0.06516823343778474,0.08103001623432697,0.10677138532823127,0.19615411790518053,0.0,6.768526139712716,556068000.0,89154000.0,104269000.0,307728000.0,129604000.0,116848000.0,2.0,2.0,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2018-09-30,763157000.0,557401000.0,85507000.0,152993000.0,610164000.0,131094000.0,428885000.0,238075000.0,80411000.0,77630000.0,8168000.0,1.0,44450000.0,93861000.0,18057000.0,9058000.0,75804000.0,0.0,,58.6119,9.4258,1.0,89469000.0,0.12722808949724992,0.10172218822601378,0.18100423190365716,0.555102183569022,0.18748848758991338,0.10536626146389275,0.13178588051736911,0.17674668034554716,0.2086083682105926,0.0,6.51877624054171,643454000.0,113652000.0,132309000.0,358681000.0,150068000.0,141854000.0,2.0,2.0,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2018-12-31,793432000.0,580810000.0,80439000.0,153339000.0,640093000.0,172704000.0,-244564000.0,-135961000.0,-35878000.0,-40280000.0,896000.0,0.0,-88471000.0,-10412000.0,-15929000.0,-5332000.0,-26341000.0,0.0,7.2239,46.8224,8.4642,0.0,-41210000.0,-0.06292835572330896,-0.050766795390153156,0.1647012642907378,0.5559321895291212,0.14670188580494267,-0.04521874590387078,-0.05605123005563254,0.10770595835854828,0.16850394988632833,0.0,7.220502492572011,582382000.0,105268000.0,113488000.0,322668000.0,87067000.0,125799000.0,2.0,2.0,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2019-03-31,848209000.0,574085000.0,91576000.0,167958000.0,680251000.0,181769000.0,141363000.0,78006000.0,21717000.0,26181000.0,-1123000.0,0.58,45232000.0,38836000.0,58376000.0,3255000.0,-19540000.0,0.0,,54.9528,10.1275,0.58,24972000.0,0.03848726425980998,0.030866213397877176,0.18520404915006047,0.5518134165234184,0.15362577194881263,0.02560335954935635,0.03192498063214901,-0.1382257026237417,0.17665159907472253,0.0,6.268946012055561,594595000.0,109593000.0,113168000.0,329179000.0,58635000.0,125979000.0,2.58,2.58,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2019-06-30,868113000.0,585136000.0,88120000.0,163959000.0,704154000.0,197012000.0,292370000.0,161231000.0,41836000.0,46874000.0,500000.0,1.03,45358000.0,82893000.0,77638000.0,6994000.0,5255000.0,0.0,,56.2947,9.8578,1.03,48830000.0,0.06656782465199373,0.05399527480869426,0.16032424667373535,0.5514621883230154,0.1430926565653111,0.048191882853960255,0.05941313973931839,0.017973800321510414,0.16701439956219857,0.0,6.640217884702678,618054000.0,110405000.0,108086000.0,341351000.0,35178000.0,122061000.0,2.61,2.61,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2019-09-30,916135000.0,629295000.0,105026000.0,181707000.0,734428000.0,205229000.0,461183000.0,254389000.0,71868000.0,76402000.0,3300000.0,1.68,45516000.0,155317000.0,87129000.0,10817000.0,68188000.0,0.0,,64.7121,10.9485,1.68,82685000.0,0.10402925814375269,0.0833960060471437,0.16566525652506706,0.5516009913635151,0.15583401816632442,0.07844695377864616,0.09785574624061175,0.14785453930435424,0.1792889156798928,0.0,5.99180202997353,650352000.0,109177000.0,99543000.0,357665000.0,27562000.0,115277000.0,3.29,3.29,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2019-12-31,956375000.0,655206000.0,98225000.0,182884000.0,773491000.0,172960000.0,-266995000.0,-147301000.0,-32859000.0,-40618000.0,1604000.0,-0.9100000000000001,-90343000.0,-60743000.0,-127337000.0,-6199000.0,-188080000.0,0.0,6.6721,71.0755,12.3157,-0.9100000000000001,-39058000.0,-0.05251256963558723,-0.042470788132270294,0.15213018970392703,0.5516994700275286,0.12306972040674918,-0.03435786171742256,-0.04248142512323996,0.7044326672784135,0.14628738365887,0.0,6.6704606770170525,627921000.0,108839000.0,102562000.0,346325000.0,-134177000.0,117429000.0,2.38,2.38,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2020-03-31,1007504000.0,704785000.0,112495000.0,194314000.0,813190000.0,154880000.0,165778000.0,91447000.0,30986000.0,35756000.0,-6500000.0,0.77,46670000.0,51419000.0,9952000.0,4328000.0,41467000.0,0.0,,63.0832,11.4503,0.77,35314000.0,0.043970043901179305,0.03548968540075275,0.21568603795437272,0.5516232551967089,0.18691261807960044,0.030755212882529498,0.03810425607791537,0.2501357236786546,0.21301982168924707,0.0,6.265034001511178,652336000.0,118414000.0,111831000.0,359766000.0,-73170000.0,127771000.0,2.5699999999999994,2.5699999999999994,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2020-06-30,1071155000.0,748864000.0,136785000.0,222210000.0,848945000.0,156483000.0,351987000.0,194040000.0,58941000.0,65922000.0,-3500000.0,1.41,46750000.0,110749000.0,24536000.0,8829000.0,86213000.0,0.0,,82.9038,15.4231,1.41,67770000.0,0.07765167354775633,0.06154291395736378,0.18728532587851257,0.551270359416683,0.16745220704173733,0.05502564988260336,0.06942852599402788,0.2449323412512394,0.19253551977771907,0.0,5.474752348576232,711953000.0,137462000.0,128936000.0,392575000.0,7788000.0,146711000.0,2.9499999999999997,2.9499999999999997,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2020-09-30,1161294000.0,819143000.0,158278000.0,246725000.0,914569000.0,179466000.0,611409000.0,337080000.0,118920000.0,121488000.0,3400000.0,2.59,46819000.0,188155000.0,44158000.0,13785000.0,143997000.0,0.0,,81.5461,16.1394,2.59,132705000.0,0.13283634148981652,0.10461433538793793,0.1987016874138261,0.5513167127078601,0.1945015529702703,0.10240300905713799,0.130028461493884,0.23551665088345117,0.21704783540968484,0.0,5.175343383161273,862179000.0,182548000.0,175988000.0,475266000.0,83597000.0,196731000.0,3.8599999999999994,3.8599999999999994,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2020-12-31,1208491000.0,841998000.0,146969000.0,241904000.0,966587000.0,334944000.0,-284722000.0,-156613000.0,-49965000.0,-58791000.0,11567000.0,-1.2699999999999996,-93225000.0,-82520000.0,-23007000.0,-7756000.0,-105527000.0,0.0,5.7279,100.4006,19.5593,-1.2699999999999996,-57721000.0,-0.06082328853998657,-0.04864827292880129,0.20648562457414602,0.5500558439460246,0.17548696623372975,-0.04134495002445198,-0.051692191184032066,0.37063170390767136,0.20272757286054466,0.0,5.7290857255611725,844452000.0,164375000.0,158882000.0,465954000.0,166150000.0,178068000.0,3.5,3.5,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2021-03-31,1308192000.0,922430000.0,187909000.0,286615000.0,1021577000.0,218368000.0,254455000.0,141059000.0,46086000.0,45413000.0,3300000.0,0.95,47711000.0,77057000.0,18970000.0,5529000.0,58087000.0,0.0,,92.5549,17.2691,0.95,51615000.0,0.04445381992742593,0.03471432327976322,0.17847163545617103,0.5543573519875813,0.18111650390049322,0.03522877375798048,0.045112605315115746,0.22828004951759642,0.202845296810831,0.0,4.908918678722148,933129000.0,174032000.0,173982000.0,515566000.0,182770000.0,194369000.0,3.6799999999999997,3.6799999999999997,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2021-06-30,1372991000.0,950080000.0,182731000.0,285636000.0,1087355000.0,220210000.0,547772000.0,305274000.0,106714000.0,100582000.0,11800000.0,2.11,47732000.0,174003000.0,58268000.0,12649000.0,115735000.0,0.0,,85.8202,16.4265,2.11,119363000.0,0.09250152893949078,0.07325758144081061,0.18362019234279955,0.557301212913402,0.194814630904829,0.07772374327289837,0.09814090154549342,0.21128316160738408,0.21790635519887835,0.0,5.1993367299473,1128914000.0,208692000.0,221755000.0,626800000.0,212292000.0,245962000.0,4.38,4.38,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2021-09-30,1495901000.0,1064494000.0,227663000.0,333188000.0,1162713000.0,226091000.0,871294000.0,491585000.0,183845000.0,169352000.0,20900000.0,3.55,47772000.0,291804000.0,76849000.0,20376000.0,214955000.0,0.0,,104.8351,20.1544,3.55,204221000.0,0.14565245249687583,0.11321070044073772,0.19436837623121472,0.5642010618688984,0.2110022564140233,0.12289917581444226,0.15811726539567375,0.24670777028190255,0.23438816289335174,0.0,4.675744411696235,1388799000.0,256556000.0,286680000.0,781305000.0,283250000.0,317478000.0,5.34,5.34,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2021-12-31,1585825000.0,1124852000.0,226944000.0,341840000.0,1243985000.0,189265000.0,-465723000.0,-252459000.0,-74228000.0,-73324000.0,-5804000.0,-1.5599999999999996,-95326000.0,-222854000.0,-59642000.0,-9855000.0,-282496000.0,0.0,4.9577,94.2565,18.8934,-1.5599999999999996,-84083000.0,-0.05894283291197241,-0.0462371320921287,0.1574412257930143,0.5420797340908652,0.15938229376689578,-0.04680718238141031,-0.05966952977728831,0.6065751530416149,0.18054294076092442,0.0,4.95651790750141,1207798000.0,242023000.0,262417000.0,685459000.0,106281000.0,291116000.0,5.05,5.05,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
2022-03-31,1713981000.0,1247136000.0,272528000.0,387869000.0,1326112000.0,260604000.0,377714000.0,218880000.0,96134000.0,79566000.0,15900000.0,1.65,48250000.0,107419000.0,26877000.0,9115000.0,80542000.0,0.0,,81.9574,17.0134,1.65,105249000.0,0.059999457059433894,0.04642175146632314,0.21065144527340793,0.5794860661770546,0.25451532111597663,0.056088136332899836,0.07249312275282932,0.21323541091937287,0.2786473363444299,0.0,4.5761756590148535,1331057000.0,276176000.0,312465000.0,763280000.0,128736000.0,344750000.0,5.75,5.75,0.0,1.5379742,1256.22,438.86,0.53341,53373.094,85.8802,12.2953,19.127
