report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-09-30,335191000000.0,72138000000.0,70061000000.0,162836000000.0,166713000000.0,8928000000.0,3496000000.0,13055000000.0,,61026000000.0,34930000000.0,216000000.0,23647000000.0,7.5,42946000000.0,24214000000.0,11778000000.0,18732000000.0,12424000000.0,,9.4416,0.9133,7.5,72804000000.0,0.20952175295267916,0.10420924189491962,,,0.18206336088976136,0.3406666406158415,,,0.07452328252745737,1.0296455945533178,,47160000000.0,139288000000.0,-5638000000.0,155321000000.0,452000000.0,10.42,10.42,0.07998918369055054,308.1592920353982,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2012-12-31,333795000000.0,64460000000.0,64139000000.0,162135000000.0,165863000000.0,7928000000.0,3653000000.0,9582000000.0,,-43521000000.0,-24860000000.0,-153000000.0,-16571000000.0,-5.210000000000001,-35567000000.0,-13974000000.0,-7473000000.0,-49541000000.0,11581000000.0,1.005,8.682,0.863,-5.210000000000001,-50994000000.0,-0.14988273454598072,-0.07447684956335475,,,-0.13038242034781827,-0.24526611212551566,,,0.06982268498700735,1.005004755297089,,44880000000.0,78726000000.0,-6049000000.0,94614000000.0,327000000.0,9.7,9.7,0.12240260426575349,240.75229357798165,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2013-03-31,339639000000.0,62594000000.0,70084000000.0,166562000000.0,167001000000.0,7475000000.0,5937000000.0,6214000000.0,,16038000000.0,9500000000.0,24000000.0,6277000000.0,2.12,13592000000.0,7494000000.0,4110000000.0,6098000000.0,13412000000.0,,8.9828,0.9263,2.12,20148000000.0,0.056885886910856824,0.027970874958411725,,,0.047220725535053396,0.08889603299097072,,,0.08031089634193807,0.8931282461046743,,44930000000.0,77249000000.0,-11395000000.0,93405000000.0,244000000.0,9.82,9.82,0.14358974358974358,316.594262295082,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2013-06-30,341615000000.0,62844000000.0,72688000000.0,170027000000.0,165647000000.0,,11861000000.0,4609000000.0,,,16360000000.0,109000000.0,12070000000.0,3.0,21275000000.0,16145000000.0,8515000000.0,5130000000.0,11861000000.0,,11.0777,0.9318,3.0,,0.09876423961798282,0.0478901687572267,,,,,,,0.07160407372303754,0.8645718688091569,,35930000000.0,,-19581000000.0,,196000000.0,7.409999999999999,7.409999999999999,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2013-09-30,347564000000.0,61303000000.0,72749000000.0,172086000000.0,169245000000.0,,13889000000.0,5310000000.0,,,24230000000.0,161000000.0,18190000000.0,5.0,,25243000000.0,12802000000.0,,13889000000.0,,10.9979,0.8866,5.0,,0.14316523383260954,0.06971377933272721,,,,,,,0.082064462761086,0.8426645039794362,,25230000000.0,,,,141000000.0,4.909999999999999,4.909999999999999,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2013-12-31,346808000000.0,59308000000.0,71724000000.0,166313000000.0,174003000000.0,6891000000.0,15808000000.0,4644000000.0,,41673000000.0,-17510000000.0,-285000000.0,-12274000000.0,-2.750000000000001,10047000000.0,-15213000000.0,-8245000000.0,-5166000000.0,22699000000.0,0.8269,13.4654,1.0425,-2.750000000000001,33428000000.0,-0.10063044890030631,-0.05048903139489285,,,0.12016158796798228,0.21185854744740776,,,0.1304517738199916,0.8268919747922592,,32580000000.0,,,,9000000.0,7.37,7.37,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2014-03-31,353033000000.0,61864000000.0,70108000000.0,170142000000.0,176398000000.0,,9223000000.0,5601000000.0,,,9100000000.0,66000000.0,5857000000.0,2.0,,7328000000.0,4192000000.0,,9223000000.0,,13.0353,1.0006,2.0,,0.05158788648397374,0.025776627114179128,,,,,,,0.05228517330128459,0.8824099960061619,,32180000000.0,,,,51000000.0,7.249999999999999,7.249999999999999,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2014-06-30,358586000000.0,64013000000.0,69529000000.0,170455000000.0,181155000000.0,,9948000000.0,6083000000.0,,,17880000000.0,130000000.0,10891000000.0,4.0,,15870000000.0,8477000000.0,,9948000000.0,,12.5915,1.0177,4.0,,0.09870000828020203,0.04986251554717697,,,,,,,0.054914299908917774,0.9206661968387292,,33700000000.0,,,,72000000.0,8.25,8.25,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2014-09-30,352764000000.0,58595000000.0,65984000000.0,165269000000.0,180587000000.0,,10243000000.0,4962000000.0,,,25950000000.0,218000000.0,15955000000.0,6.0,,24068000000.0,12839000000.0,,10243000000.0,,11.611,0.9549,6.0,,0.14369805135474867,0.07356192808790013,,,,,,,0.056720583430700994,0.8880183074684772,,35420000000.0,,,,129000000.0,9.25,9.25,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2014-12-31,349493000000.0,52910000000.0,64633000000.0,168429000000.0,174399000000.0,,17468000000.0,4616000000.0,,,-20410000000.0,-128000000.0,-14688000000.0,-5.0,,-14314000000.0,-8211000000.0,,17468000000.0,0.8186,11.9429,0.9866,-5.0,,-0.1170304875601351,-0.05839888066427654,,,,,,,0.10016112477709162,0.8186220661272106,,32520000000.0,,,,286000000.0,6.999999999999999,6.999999999999999,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2015-03-31,342961000000.0,50658000000.0,55933000000.0,165515000000.0,171227000000.0,,13277000000.0,5184000000.0,,,4940000000.0,88000000.0,1560000000.0,1.0,,6844000000.0,4300000000.0,,13277000000.0,,12.5315,0.9964,1.0,,0.028850590152254024,0.014403970130714571,,,,,,,0.07754034118450945,0.9056907371319257,,28360000000.0,,,,308000000.0,6.0,6.0,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2015-06-30,348260000000.0,51647000000.0,58372000000.0,169262000000.0,172668000000.0,,14409000000.0,4343000000.0,,,9130000000.0,173000000.0,4252000000.0,2.0,,13953000000.0,8751000000.0,,14409000000.0,,14.5939,1.0763,2.0,,0.05287603956726203,0.026216045483259634,,,,,,,0.08344916255472931,0.8847906530528336,,19610000000.0,,,,351000000.0,4.0,4.0,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2015-09-30,340662000000.0,47234000000.0,54828000000.0,163823000000.0,170723000000.0,,14473000000.0,4296000000.0,,,13370000000.0,251000000.0,5617000000.0,3.0,,20354000000.0,13293000000.0,,14473000000.0,,15.5223,1.0882,3.0,,0.0783139940136947,0.03924711297415033,,,,,,,0.08477475208378485,0.861494127088349,,7030000000.0,,,,384000000.0,1.0,1.0,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2015-12-31,336758000000.0,42623000000.0,53976000000.0,159948000000.0,170811000000.0,,18762000000.0,3705000000.0,,,-11290000000.0,-201000000.0,-6014000000.0,-3.0,,-14661000000.0,-8296000000.0,,18762000000.0,0.7897,20.0929,1.3529,-3.0,,-0.0660964457792531,-0.03352555841286621,,,,,,,0.10984070112580571,0.7896657773825404,,16150000000.0,,,,311000000.0,3.0,3.0,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2016-03-31,342789000000.0,44251000000.0,48726000000.0,164291000000.0,172187000000.0,,13540000000.0,4846000000.0,,,1810000000.0,77000000.0,-51000000.0,0.0,,4601000000.0,4765000000.0,,13540000000.0,,26.6217,1.5599,0.0,,0.010511827257574614,0.005280216109618453,,,,,,,0.0786354370539007,0.9081599146246357,,13020000000.0,,,,300000000.0,2.0,2.0,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2016-06-30,342473000000.0,45828000000.0,51504000000.0,165598000000.0,170591000000.0,,14972000000.0,4358000000.0,,,3510000000.0,152000000.0,664000000.0,0.0,,8872000000.0,9586000000.0,,14972000000.0,,36.9142,1.876,0.0,,0.020575528603501942,0.010248983131516938,,,,,,,0.08776547414576384,0.8897949673811743,,7400000000.0,,,,279000000.0,0.0,0.0,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2016-09-30,339386000000.0,42945000000.0,50021000000.0,162376000000.0,170597000000.0,,17239000000.0,5093000000.0,,,6160000000.0,258000000.0,1001000000.0,1.0,,12276000000.0,14191000000.0,,17239000000.0,,40.4836,1.8252,1.0,,0.036108489598293055,0.018150424590289524,,,,,,,0.10105101496509317,0.8585394134463525,,190000000.0,,,,286000000.0,-2.0,-2.0,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2016-12-31,330314000000.0,41416000000.0,47638000000.0,156484000000.0,167325000000.0,,13830000000.0,3657000000.0,,,-3640000000.0,-34000000.0,-2020000000.0,0.0,,-9586000000.0,-6234000000.0,,13830000000.0,0.8694,48.0731,1.8786,0.0,,-0.0217540714178993,-0.011019817506978209,,,,,,,0.08265351860152398,0.8693899827868509,,7840000000.0,,,,453000000.0,1.0,1.0,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2017-03-31,344209000000.0,43131000000.0,53374000000.0,160438000000.0,177151000000.0,,18483000000.0,4897000000.0,,,4010000000.0,146000000.0,1828000000.0,0.0,,2890000000.0,4519000000.0,,18483000000.0,,34.6114,1.6548,0.0,,0.022636056245801603,0.011649898753373676,,,,,,,0.10433472009754391,0.8080900813129989,,10040000000.0,,,,522000000.0,1.0,1.0,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2017-06-30,343012000000.0,42180000000.0,50949000000.0,157174000000.0,179178000000.0,,17185000000.0,4042000000.0,,,7360000000.0,304000000.0,2720000000.0,1.0,,5988000000.0,9171000000.0,,17185000000.0,,29.2611,1.6315,1.0,,0.04107647144180647,0.021456975266171446,,,,,,,0.09591021219122883,0.8278867102396514,,13890000000.0,,,,674000000.0,2.0,2.0,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2017-09-30,349427000000.0,45752000000.0,53777000000.0,160229000000.0,182276000000.0,,15741000000.0,4266000000.0,,,11330000000.0,415000000.0,4218000000.0,2.0,22655000000.0,10901000000.0,14051000000.0,11754000000.0,15741000000.0,,26.5853,1.6296,2.0,,0.06215848493493384,0.032424512129858314,,,,,,,0.08635805042901973,0.8507726351414173,,19060000000.0,,,,831000000.0,3.0,3.0,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2017-12-31,348691000000.0,47134000000.0,57771000000.0,154191000000.0,187688000000.0,,17930000000.0,3177000000.0,,,-2990000000.0,-264000000.0,-9940000000.0,1.0,7411000000.0,-4377000000.0,-7848000000.0,3034000000.0,17930000000.0,0.8159,18.2791,1.6179,1.0,,-0.01593069349132603,-0.008574927371225526,,,,,,,0.09553088103661396,0.8158764778175901,,19710000000.0,,,,601000000.0,4.0,4.0,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2018-03-31,348826000000.0,48315000000.0,60306000000.0,153915000000.0,188195000000.0,,19836000000.0,4125000000.0,65436000000.0,,4650000000.0,204000000.0,2457000000.0,1.0,8519000000.0,3349000000.0,4470000000.0,5170000000.0,19836000000.0,,15.2335,1.3383,1.0,,0.024708414144902893,0.013330428351097682,0.07106180084357235,,,,0.07900849685188581,,0.10540131246845028,0.8011640632772858,,20350000000.0,,,,659000000.0,5.0,5.0,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2018-06-30,348790000000.0,50555000000.0,62447000000.0,155257000000.0,187222000000.0,,20500000000.0,3430000000.0,136892000000.0,,8600000000.0,351000000.0,4983000000.0,2.0,16299000000.0,8276000000.0,9059000000.0,8023000000.0,20500000000.0,,16.523,1.401,2.0,,0.045934772622875514,0.024656670202700764,0.06282324752359525,,,,0.05860824591648891,,0.10949567892662188,0.8095665124025173,,21590000000.0,,27981000000.0,,706000000.0,6.0,6.0,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2018-09-30,354628000000.0,53975000000.0,65288000000.0,157797000000.0,190365000000.0,,19413000000.0,5669000000.0,211079000000.0,,14840000000.0,551000000.0,7617000000.0,3.0,27407000000.0,13480000000.0,13717000000.0,13927000000.0,19413000000.0,,15.6461,1.3871,3.0,,0.0779555065269351,0.04184666749382451,0.07030543066813846,,,,0.06598003591072536,,0.10197777952879994,0.8267216027447617,,25100000000.0,,30154000000.0,,842000000.0,7.0,7.0,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2018-12-31,346196000000.0,47973000000.0,57138000000.0,147668000000.0,191794000000.0,,17258000000.0,3042000000.0,,,-7250000000.0,-340000000.0,-5525000000.0,-2.0,-16211000000.0,-5531000000.0,-8501000000.0,-21742000000.0,17258000000.0,0.8396,13.8533,1.0335,-2.0,,-0.03780097396164635,-0.02094189418710788,,,,,,,0.08998195981104727,0.8395988659036018,,20840000000.0,,5378000000.0,,766000000.0,4.0,4.0,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2019-03-31,356189000000.0,51576000000.0,66632000000.0,158168000000.0,191222000000.0,19031000000.0,21794000000.0,4586000000.0,61646000000.0,4289000000.0,2350000000.0,181000000.0,1883000000.0,0.55,8338000000.0,5199000000.0,4571000000.0,3139000000.0,40825000000.0,,18.6519,1.255,0.55,8860000000.0,0.012289380928972608,0.0065976209259690785,0.038120883755637026,0.06957466826720306,0.01204136006446016,0.018483324498916168,0.05091976770593388,0.14372384258508256,0.21349530911715178,0.7740425021010926,,18540000000.0,,3347000000.0,,743000000.0,3.55,3.55,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2019-06-30,360729000000.0,51743000000.0,70287000000.0,162264000000.0,191377000000.0,,26195000000.0,4213000000.0,129137000000.0,,5480000000.0,397000000.0,3124000000.0,1.0,14285000000.0,11372000000.0,9202000000.0,2913000000.0,26195000000.0,,18.2807,1.1928,1.0,,0.028634579912946698,0.015191459516700903,0.04243555293990103,,,,0.022557438998892648,,0.13687642715686837,0.7361674278316047,,15420000000.0,,-1763000000.0,,789000000.0,2.55,2.55,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2019-09-30,359361000000.0,50008000000.0,64195000000.0,162252000000.0,189915000000.0,,21196000000.0,5351000000.0,197765000000.0,,8650000000.0,629000000.0,4598000000.0,2.0,23364000000.0,17657000000.0,14075000000.0,5707000000.0,21196000000.0,,20.393,1.1455,2.0,,0.04554669194113156,0.024070502920461596,0.04373878087629257,,,,0.028857482365433722,,0.11160782455308954,0.7790014798660332,,9230000000.0,,-9983000000.0,,867000000.0,1.5499999999999998,1.5499999999999998,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2019-12-31,362597000000.0,50052000000.0,63989000000.0,163659000000.0,191650000000.0,,20578000000.0,3089000000.0,-123610000000.0,,-2140000000.0,-377000000.0,-4323000000.0,-0.5499999999999998,-16271000000.0,-9867000000.0,-8850000000.0,-26138000000.0,20578000000.0,0.7822,20.5891,1.1552,-0.5499999999999998,,-0.011166188364205583,-0.005901869017118178,0.017312515168675675,,,,0.21145538386861903,,0.10737281502739368,0.7821969400990795,264938000000.0,14340000000.0,,-14379000000.0,,830000000.0,3.0,3.0,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2020-03-31,355804000000.0,50249000000.0,64773000000.0,167061000000.0,182079000000.0,,27755000000.0,11412000000.0,56158000000.0,,-610000000.0,249000000.0,512000000.0,0.0,6274000000.0,5945000000.0,5819000000.0,329000000.0,27755000000.0,,14.1076,0.6446,0.0,,-0.00335019414649685,-0.001714427044102933,-0.010862210192670679,,,,0.005858470743260087,,0.1524338336656067,0.7757707686844827,259450000000.0,11380000000.0,,-17189000000.0,,898000000.0,2.45,2.45,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2020-06-30,361495000000.0,53016000000.0,57270000000.0,174342000000.0,180183000000.0,,22952000000.0,12576000000.0,88763000000.0,,-1690000000.0,566000000.0,41000000.0,0.0,6274000000.0,10362000000.0,10735000000.0,-4088000000.0,22952000000.0,,26.372,0.8842,0.0,,-0.009379353213122214,-0.0046750300834036435,-0.019039464641798946,,,,-0.04605522571341663,,0.12738160647785862,0.9257202723939235,219076000000.0,4210000000.0,,-24190000000.0,,1067000000.0,1.45,1.45,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2020-09-30,358043000000.0,48693000000.0,56468000000.0,173431000000.0,177400000000.0,,21911000000.0,8832000000.0,134962000000.0,,-2370000000.0,845000000.0,378000000.0,0.0,10663000000.0,13653000000.0,15718000000.0,-2990000000.0,21911000000.0,,43.7214,0.7411,0.0,,-0.013359639233370912,-0.00661931667425421,-0.0175604985106919,,,,-0.02215438419703324,,0.12351183765501692,0.8623113976057236,156273000000.0,-6810000000.0,,-32887000000.0,,1283000000.0,-0.55,-0.55,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2020-12-31,332750000000.0,44893000000.0,56363000000.0,168620000000.0,157150000000.0,,20458000000.0,4364000000.0,-98381000000.0,,-17770000000.0,-502000000.0,-6563000000.0,-5.25,-8543000000.0,-12678000000.0,13737000000.0,-21221000000.0,20458000000.0,0.7965,,0.976,-5.25,,-0.11307667833280305,-0.05340345604808415,0.18062430753905734,,,,0.21570221892438582,,0.13018135539293668,0.7964977023934141,181502000000.0,-22440000000.0,,-27970000000.0,,1158000000.0,-5.25,-5.25,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2021-03-31,333770000000.0,48195000000.0,60150000000.0,169669000000.0,156974000000.0,45137000000.0,18185000000.0,3515000000.0,59147000000.0,3592000000.0,2730000000.0,258000000.0,796000000.0,0.64,9264000000.0,2400000000.0,5004000000.0,6864000000.0,63322000000.0,,,1.3059,0.64,8596000000.0,0.0173914151388128,0.008179285136471223,0.04615618712698869,0.060730045479906,0.010761901908499865,0.016305334640665286,0.11604984191928584,0.1453328148511336,0.4033916444761553,0.8012468827930175,184491000000.0,-19100000000.0,,-21435000000.0,,1167000000.0,-4.61,-4.61,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2021-06-30,337289000000.0,52842000000.0,62238000000.0,171733000000.0,158571000000.0,,15293000000.0,3465000000.0,126889000000.0,,7420000000.0,512000000.0,2322000000.0,1.74,18914000000.0,5147000000.0,9956000000.0,13767000000.0,15293000000.0,,,1.2441,1.74,,0.046792919260142146,0.021998938595685007,0.05847630606277928,,,,0.1084964023674235,,0.09644260299802612,0.8490311385327292,222617000000.0,-9990000000.0,,-3580000000.0,,1113000000.0,-2.87,-2.87,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2021-09-30,336688000000.0,55555000000.0,61856000000.0,169182000000.0,160589000000.0,,12966000000.0,4768000000.0,200675000000.0,,14170000000.0,726000000.0,4986000000.0,3.31,31005000000.0,7987000000.0,14946000000.0,23018000000.0,12966000000.0,,,1.0327,3.31,,0.0882376750586902,0.04208644204723661,0.07061168556123085,,,,0.1147028777874673,,0.08074027486315999,0.8981343766166581,288330000000.0,6550000000.0,,22428000000.0,,994000000.0,0.43999999999999995,0.43999999999999995,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2021-12-31,338923000000.0,59154000000.0,56643000000.0,163240000000.0,168577000000.0,,4276000000.0,6802000000.0,-101071000000.0,,-1280000000.0,-549000000.0,-468000000.0,-0.2999999999999998,-11054000000.0,-3458000000.0,-9299000000.0,-14512000000.0,4276000000.0,1.0443,11.2436,0.9362,-0.2999999999999998,,-0.00759296938491016,-0.00377666903691989,0.012664364654549771,,,,0.14358223427095804,,0.0253652633514655,1.0443302791165723,285640000000.0,23040000000.0,,29137000000.0,,947000000.0,5.39,5.39,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2022-03-31,354771000000.0,77255000000.0,72059000000.0,178245000000.0,169215000000.0,,4886000000.0,11074000000.0,90500000000.0,,5480000000.0,188000000.0,2806000000.0,1.28,14788000000.0,3911000000.0,8883000000.0,10877000000.0,4886000000.0,,13.4903,1.1337,1.28,,0.032384835859705106,0.015446583852682435,0.060552486187845304,,,,0.1201878453038674,,0.02887450876104364,1.0721075785120526,316993000000.0,25790000000.0,,33150000000.0,,877000000.0,6.03,6.03,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
2022-06-30,367774000000.0,93163000000.0,80110000000.0,183266000000.0,177316000000.0,,7367000000.0,18861000000.0,206181000000.0,,23330000000.0,382000000.0,9165000000.0,5.49,34751000000.0,7748000000.0,13334000000.0,27003000000.0,7367000000.0,,9.1635,1.0134,5.49,,0.13157301089580184,0.06343569692256658,0.11315300633909041,,,,0.13096745092903808,,0.04154729409641544,1.1629384596180252,396285000000.0,41700000000.0,,46386000000.0,,747000000.0,9.780000000000001,9.780000000000001,,,0.29639488,176.41,97.8,29.63767,721300.9,25.007,1.9565,2.2269
