report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda
2011-06-30,1589200000.0,976100000.0,153100000.0,311100000.0,1263100000.0,,93600000.0,524100000.0,111200000.0,91600000.0,60400000.0,31000000.0,0.34,180100000.0,-25700000.0,17300000.0,24600000.0,-43000000.0,0.0,0.34,116200000.0,0.0478188583643417,0.03800654417316889,0.11524518221713413,0.21217324937988932,0.17477580614386568,0.05763906367983891,0.07251999049956456,-0.08204541118107231,0.2217134134707117,0.0,6.375571521881123,,,,,,,,,
2011-09-30,1563900000.0,928000000.0,166200000.0,320700000.0,1228500000.0,,88900000.0,786600000.0,166200000.0,130100000.0,85400000.0,47100000.0,0.48,179100000.0,-14200000.0,32200000.0,37400000.0,-46400000.0,0.0,0.48,167500000.0,0.06951566951566951,0.05460707206343116,0.10856852275616578,0.2112890922959573,0.165395372489194,0.08318946224183132,0.1059015059015059,-0.05898804983473176,0.21294177472667175,0.0,5.583634175691937,,,,,,,,,
2011-12-31,1622000000.0,959500000.0,182600000.0,390600000.0,1218300000.0,,47300000.0,1045200000.0,223600000.0,174600000.0,114000000.0,63500000.0,0.64,178100000.0,-42000000.0,54100000.0,50500000.0,-96100000.0,0.0,0.64,225100000.0,0.09357301157350406,0.07028360049321825,0.10907003444316878,0.21393034825870647,0.16704936854190586,0.10764488286066584,0.14331445456784042,-0.09194412552621507,0.21536548029085342,0.0,5.254654983570647,,,,,,,,,
2012-03-31,1672100000.0,1021100000.0,191500000.0,424100000.0,1232900000.0,31000000.0,39400000.0,276700000.0,58400000.0,42100000.0,25600000.0,13400000.0,0.15,175200000.0,-33500000.0,9700000.0,13200000.0,-43200000.0,31000000.0,0.15,55300000.0,0.020764052234568904,0.01531008910950302,0.09251897361763643,0.2110589085652331,0.15215034333212865,0.025177919980862388,0.033309597278265685,-0.15612576797976147,0.19985543910372244,0.02514396950279828,5.332114882506527,2632600000.0,285400000.0,438400000.0,559400000.0,-228700000.0,564100000.0,1.6099999999999999,1.6099999999999999,0.054954795249069315
2012-06-30,1681700000.0,1066500000.0,171300000.0,448500000.0,1217800000.0,93900000.0,11700000.0,558500000.0,119400000.0,85800000.0,55800000.0,28600000.0,0.32,175200000.0,-77800000.0,27700000.0,26900000.0,-105500000.0,93900000.0,0.32,112700000.0,0.04582033174577106,0.03318070999583755,0.09991047448522829,0.21378692927484333,0.15362578334825425,0.05101980139144913,0.06541129831516353,-0.18889883616830797,0.2017905102954342,0.07710625718508786,6.225919439579685,2667000000.0,280800000.0,432600000.0,567600000.0,-291200000.0,560600000.0,1.5899999999999999,1.5899999999999999,0.16749910809846594
