report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2015-06-30,26911000000.0,19713000000.0,12584000000.0,14171000000.0,12740000000.0,,,2562000000.0,4434000000.0,720000000.0,560000000.0,160000000.0,0.0,1224000000.0,1166000000.0,425000000.0,291000000.0,741000000.0,0.0,,,,0.0,1011000000.0,0.04395604395604396,0.020809334472892127,0.12629679747406405,0.16238159675236807,0.02675485860800416,0.0565149136577708,0.16711772665764546,0.2280108254397835,0.0,1.5665130324221233,,,,,,,,,1.3857177,79.5,38.46,17.80238,41742.95,7.9769,2.6967,1.2584
2015-09-30,27896000000.0,20554000000.0,13072000000.0,14682000000.0,13214000000.0,,,1880000000.0,6692000000.0,1050000000.0,861000000.0,209000000.0,0.0,1227000000.0,1818000000.0,558000000.0,444000000.0,1260000000.0,0.0,,,,0.0,1494000000.0,0.06515816558195853,0.030864640091769428,0.12866108786610878,0.15690376569037656,0.03763980498996272,0.07946117753897382,0.18828451882845187,0.2232516437537358,0.0,1.5723684210526316,,,,,,,,,1.3857177,79.5,38.46,17.80238,41742.95,7.9769,2.6967,1.2584
2015-12-31,28881000000.0,20648000000.0,13617000000.0,15122000000.0,13759000000.0,,,1393000000.0,9248000000.0,1461000000.0,1228000000.0,260000000.0,1.0,1229000000.0,2546000000.0,722000000.0,608000000.0,1824000000.0,0.0,1.5163,,,1.0,2069000000.0,0.08925067228723017,0.042519303348222015,0.1327854671280277,0.15798010380622837,0.05058689103562896,0.10618504251762483,0.1972318339100346,0.22372404844290658,0.0,1.5163398692810457,,,,,,,,,1.3857177,79.5,38.46,17.80238,41742.95,7.9769,2.6967,1.2584
2016-03-31,29470000000.0,21968000000.0,14362000000.0,15872000000.0,13598000000.0,,,2583000000.0,2544000000.0,407000000.0,365000000.0,57000000.0,0.0,1225000000.0,738000000.0,133000000.0,174000000.0,605000000.0,0.0,1.5163,,,0.0,581000000.0,0.026842182673922636,0.012385476756023075,0.1434748427672956,0.15998427672955975,0.013810654903291484,0.029930872187086337,0.23781446540880502,0.22838050314465408,0.0,1.5295919788330317,22918000000.0,3014000000.0,3638000000.0,4430000000.0,5155000000.0,1.0,1.0,0.0,1.3857177,79.5,38.46,17.80238,41742.95,7.9769,2.6967,1.2584
2016-06-30,30631000000.0,23457000000.0,15223000000.0,16814000000.0,13817000000.0,,,2018000000.0,5194000000.0,778000000.0,688000000.0,114000000.0,0.0,1220000000.0,1434000000.0,334000000.0,350000000.0,1100000000.0,0.0,,32.6336,4.4216,0.0,1128000000.0,0.04979373235868857,0.02246090561849107,0.13246053138236427,0.14978821717366192,0.025399105481375077,0.05630744734747051,0.2117828263380824,0.21717366191759724,0.0,1.5408920712080405,23678000000.0,3142000000.0,3696000000.0,4789000000.0,5272000000.0,1.0,1.0,0.0,1.3857177,79.5,38.46,17.80238,41742.95,7.9769,2.6967,1.2584
2016-09-30,31356000000.0,24161000000.0,15616000000.0,17164000000.0,14192000000.0,,,1369000000.0,7861000000.0,1126000000.0,1011000000.0,151000000.0,0.0,1218000000.0,2235000000.0,517000000.0,535000000.0,1718000000.0,0.0,,35.8835,4.7468,0.0,1661000000.0,0.07123731679819617,0.03224263298890165,0.1286095916550057,0.14323877369291438,0.035910192626610535,0.07934047350620067,0.2185472586184964,0.2112962727388373,0.0,1.5471951844262295,24847000000.0,3292000000.0,3772000000.0,5247000000.0,5439000000.0,1.0,1.0,0.0,1.3857177,79.5,38.46,17.80238,41742.95,7.9769,2.6967,1.2584
2016-12-31,33103000000.0,25733000000.0,16878000000.0,18391000000.0,14712000000.0,,,1590000000.0,-4757000000.0,-725000000.0,-663000000.0,-92000000.0,1.0,-2445000000.0,-1249000000.0,-315000000.0,-335000000.0,-1564000000.0,0.0,1.5246,34.6663,4.4796,1.0,-1060000000.0,-0.0450652528548124,-0.020028396217865452,0.13937355476140426,0.15240697918856422,-0.021901338247288765,-0.0492794997281131,0.3287786420012613,0.22282951439983184,0.0,1.5246474700793933,10842000000.0,1401000000.0,1586000000.0,1859000000.0,2310000000.0,1.0,1.0,0.0,1.3857177,79.5,38.46,17.80238,41742.95,7.9769,2.6967,1.2584
2017-03-31,33493000000.0,25425000000.0,17286000000.0,18867000000.0,14626000000.0,,,1240000000.0,2975000000.0,431000000.0,384000000.0,54000000.0,0.0,1216000000.0,751000000.0,148000000.0,183000000.0,603000000.0,0.0,,36.5846,4.6084,0.0,614000000.0,0.026254615069055107,0.01146508225599379,0.12907563025210084,0.14487394957983193,0.012868360552951362,0.029468070559277998,0.2026890756302521,0.20638655462184874,0.0,1.4708434571329398,11273000000.0,1420000000.0,1610000000.0,1857000000.0,2343000000.0,1.0,1.0,0.0,1.3857177,79.5,38.46,17.80238,41742.95,7.9769,2.6967,1.2584
2017-06-30,35290000000.0,27035000000.0,18641000000.0,20292000000.0,14998000000.0,,,1271000000.0,6111000000.0,861000000.0,795000000.0,90000000.0,0.0,1216000000.0,1672000000.0,322000000.0,384000000.0,1350000000.0,0.0,,42.753,5.4827,0.0,1245000000.0,0.05300706760901454,0.02252762822329272,0.13009327442317134,0.140893470790378,0.02439784641541513,0.05740765435391385,0.22091310751104565,0.2037309769268532,0.0,1.450297730808433,12190000000.0,1527000000.0,1693000000.0,2107000000.0,2460000000.0,1.0,1.0,0.0,1.3857177,79.5,38.46,17.80238,41742.95,7.9769,2.6967,1.2584
2017-09-30,37761000000.0,29437000000.0,20703000000.0,22329000000.0,15432000000.0,,,2330000000.0,9350000000.0,1284000000.0,1175000000.0,161000000.0,0.0,1218000000.0,2678000000.0,487000000.0,578000000.0,2191000000.0,0.0,,49.3098,6.2582,0.0,1862000000.0,0.07614048729911871,0.03111676067900744,0.12566844919786097,0.13732620320855615,0.03400333677603877,0.08320373250388803,0.23433155080213905,0.19914438502673798,0.0,1.4218712263923103,13679000000.0,1691000000.0,1851000000.0,2580000000.0,2661000000.0,1.0,1.0,0.0,1.3857177,79.5,38.46,17.80238,41742.95,7.9769,2.6967,1.2584
