report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,shares_outstanding,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-09-28,2136646000.0,883363000.0,182704000.0,231171000.0,1905475000.0,,0.0,306293000.0,,-731057000.0,-318299000.0,-118942000.0,-86683000.0,-1000000.0,-31377000.0,-0.47,-379235000.0,-221066000.0,,,0.0,4.8347,22.2695,2.8666,-0.47,-118942000.0,-0.04549154410317637,-0.04056965917611059,0.11857214964086248,0.43539559842802955,0.16269866781933556,-0.05566762112207638,-0.06242118107033679,,0.16269866781933556,0.0,4.834940669060338,1568581000.0,202078000.0,255634000.0,667097000.0,,255634000.0,667000.0,1.05,1.05,0.0,383.25937031484256,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2012-12-28,2151107000.0,899553000.0,155688000.0,207138000.0,1943969000.0,,,377538000.0,,453723000.0,192565000.0,86583000.0,66493000.0,11000.0,20349000.0,0.34,194001000.0,147680000.0,,,0.0,,18.2826,2.3722,0.34,86583000.0,0.03420476355332827,0.030911061142007347,0.14654976714867882,0.4244109291351772,0.19082788397326123,0.040250438495156214,0.044539290492801066,,0.19082788397326123,0.0,5.777921227069523,1628564000.0,211445000.0,267249000.0,687812000.0,,267249000.0,197000.0,1.09,1.09,0.0,1356.5939086294416,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2013-03-29,2216900000.0,963700000.0,162600000.0,216900000.0,2000000000.0,,,458800000.0,,878900000.0,369300000.0,155300000.0,128200000.0,0.0,26000000.0,0.66,193600000.0,277900000.0,,,0.0,,16.9554,2.3992,0.66,155300000.0,0.0641,0.057828499255717446,0.1458641483672773,0.4201843213107293,0.17669814540903403,0.07005277639947674,0.07765,,0.17669814540903403,0.0,5.926814268142682,1749034000.0,248486000.0,303767000.0,732990000.0,,303767000.0,-391000.0,1.27,1.27,0.0,776.8976982097187,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2013-06-28,2217900000.0,959600000.0,159000000.0,217800000.0,2000100000.0,,,400300000.0,,1315000000.0,557500000.0,239600000.0,193900000.0,0.0,44800000.0,1.0,192800000.0,342200000.0,,,0.0,,16.3869,2.4107,1.0,239600000.0,0.09694515274236289,0.0874250417061184,0.14745247148288973,0.42395437262357416,0.18220532319391636,0.10803011858063934,0.11979401029948503,,0.18220532319391636,0.0,6.0352201257861635,1916566000.0,301910000.0,362541000.0,801066000.0,,362541000.0,-989000.0,1.53,1.53,0.0,366.5733063700708,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2013-09-27,2333100000.0,1073300000.0,179700000.0,232000000.0,2101100000.0,,,511100000.0,,-855623000.0,-352765000.0,-136383000.0,-110493000.0,-11000.0,-24749000.0,-1.0,-388201000.0,,,,0.0,5.9727,16.7216,2.595,-1.0,-136383000.0,-0.05258816810242254,-0.04735887874501736,0.12913748227899438,0.4122902259523178,0.15939613591499996,-0.05845570271312846,-0.06491028508876302,,0.15939613591499996,0.0,5.9727323316638845,1792000000.0,278100000.0,345100000.0,766600000.0,,345100000.0,0.0,1.0,1.0,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2013-12-27,2435400000.0,1180100000.0,165800000.0,223200000.0,2212200000.0,,,648600000.0,,505200000.0,222000000.0,116000000.0,94500000.0,,21500000.0,0.49,191200000.0,158800000.0,,,0.0,,17.1426,2.8464,0.49,116000000.0,0.04271765663140765,0.038802660753880266,0.18705463182897863,0.43942992874109266,0.22961203483768805,0.04763077933809641,0.05243648856342103,,0.22961203483768805,0.0,7.117611580217129,1843477000.0,306107000.0,374517000.0,796035000.0,,374517000.0,,1.15,1.15,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2014-03-28,2534600000.0,1268900000.0,182800000.0,243200000.0,2291400000.0,,,797800000.0,,986200000.0,434400000.0,218600000.0,171400000.0,,47100000.0,0.0,191700000.0,,,,0.0,,21.7656,3.682,0.0,218600000.0,0.07480143143929475,0.06762408269549436,0.17379841817075645,0.4404786047454877,0.22165889271952952,0.08624635050895604,0.09540019202234441,,0.22165889271952952,0.0,6.941466083150985,1950777000.0,349307000.0,437817000.0,861135000.0,,437817000.0,,0.49,0.49,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2014-06-27,2688900000.0,1387300000.0,234800000.0,299900000.0,2389000000.0,,,893300000.0,,1573200000.0,698600000.0,367100000.0,282800000.0,,84200000.0,1.0,192200000.0,,,,0.0,,23.7946,4.2594,1.0,367100000.0,0.11837588949351192,0.10517311911934248,0.17976099669463513,0.4440630561912026,0.23334604627510805,0.13652422923872215,0.15366262034323985,,0.23334604627510805,0.0,5.908432708688245,2208977000.0,438207000.0,565317000.0,1002235000.0,,565317000.0,,0.49,0.49,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2014-10-03,2973800000.0,1429200000.0,297600000.0,441400000.0,2532400000.0,,,805800000.0,,-773100000.0,-332300000.0,-136500000.0,-91000000.0,,-45300000.0,0.51,-382500000.0,,,,0.0,4.8024,22.8781,4.5696,0.51,-136500000.0,-0.03593429158110883,-0.03060057838455848,0.11770792911654379,0.4298279653343681,0.17656189367481567,-0.045900867576837714,-0.053901437371663245,,0.17656189367481567,0.0,4.80241935483871,2291500000.0,457700000.0,565200000.0,1022700000.0,,565200000.0,,2.0,2.0,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2015-01-02,3191000000.0,1590400000.0,332900000.0,480900000.0,2710100000.0,,,1049900000.0,,805500000.0,373000000.0,246800000.0,195200000.0,,52300000.0,1.0,194200000.0,,,,0.0,,25.0335,5.3934,1.0,246800000.0,0.07202686247739935,0.061172046380445,0.24233395406579764,0.46306641837368095,0.3063935443823712,0.07734252585396427,0.09106675030441681,,0.3063935443823712,0.0,4.777410633823971,2591800000.0,558400000.0,696000000.0,1173700000.0,,696000000.0,,2.51,2.51,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2015-04-03,3313200000.0,1678900000.0,298600000.0,449700000.0,2863500000.0,,,1054200000.0,,1567600000.0,725200000.0,466700000.0,361700000.0,,106300000.0,1.0,194700000.0,,,,0.0,,28.1452,6.3483,1.0,466700000.0,0.12631395145800595,0.10916938307376554,0.23073488134728248,0.4626180147996938,0.2977162541464659,0.1408607992273331,0.16298236423956697,,0.2977162541464659,0.0,5.62257200267917,3173200000.0,748700000.0,944100000.0,1464500000.0,,944100000.0,,3.51,3.51,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2015-07-03,3518300000.0,1818100000.0,319000000.0,476300000.0,3042000000.0,,,1106000000.0,,2377600000.0,1118300000.0,725500000.0,569100000.0,,158300000.0,2.0,194900000.0,,,,0.0,,26.1836,6.2924,2.0,725500000.0,0.18708086785009861,0.16175425631697127,0.23935901749663527,0.47034825033647376,0.30513963660834453,0.20620754341585426,0.23849441157133464,,0.30513963660834453,0.0,5.699373040752351,3977600000.0,1035000000.0,1302500000.0,1884200000.0,,1302500000.0,,4.51,4.51,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2015-10-02,3719400000.0,1914700000.0,463900000.0,560200000.0,3159200000.0,,,1043600000.0,,-1492300000.0,-662000000.0,-415900000.0,-327700000.0,,-91600000.0,0.0,-388900000.0,,,,0.0,4.1274,20.0844,4.9206,0.0,-415900000.0,-0.10372879209926564,-0.08810560843146745,0.21959391543255377,0.4436105340749179,0.2786973128727468,-0.11181911060923805,-0.1316472524689795,,0.2786973128727468,0.0,4.127398146152188,3258400000.0,798300000.0,1023100000.0,1554500000.0,,1023100000.0,,4.0,4.0,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2016-01-01,3930500000.0,2114700000.0,367900000.0,447900000.0,3482600000.0,,,1233200000.0,,926800000.0,472100000.0,330500000.0,355300000.0,,62900000.0,1.0,194700000.0,,,,0.0,,15.543,4.4076,1.0,330500000.0,0.1020214782059381,0.09039562396641648,0.38336210617177385,0.5093871385412171,0.35660336642209756,0.08408599414832718,0.09490036179865617,,0.35660336642209756,0.0,5.748029355803207,3379700000.0,958400000.0,1106800000.0,1653600000.0,,1106800000.0,,4.0,4.0,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2016-04-01,3958200000.0,2127000000.0,324700000.0,414900000.0,3543300000.0,,,1177500000.0,,1701900000.0,862500000.0,588200000.0,563400000.0,,109900000.0,2.0,194000000.0,,,,0.0,,14.8639,4.3811,2.0,588200000.0,0.15900431800863601,0.142337426102774,0.331041776837652,0.5067865326987484,0.34561372583583055,0.1486029003082209,0.16600344311799733,,0.34561372583583055,0.0,6.550662149676625,3514000000.0,1160100000.0,1228300000.0,1790900000.0,,1228300000.0,,5.0,5.0,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2016-07-01,3955700000.0,2078100000.0,347000000.0,441400000.0,3514300000.0,,,973700000.0,,2453600000.0,1240800000.0,826800000.0,748400000.0,,161100000.0,3.0,193200000.0,,,,0.0,,12.1818,3.5715,3.0,826800000.0,0.212958483908602,0.18919533837247515,0.30502119334854905,0.5057059015324421,0.33697424193022496,0.20901483934575424,0.235267336311641,,0.33697424193022496,0.0,5.988760806916426,3590000000.0,1339400000.0,1329600000.0,1913400000.0,,1329600000.0,,6.0,6.0,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2016-09-30,3855400000.0,2002100000.0,210200000.0,314000000.0,3541400000.0,,,1083800000.0,,-1793300000.0,-910200000.0,-626800000.0,-671900000.0,,-128500000.0,-1.0,-389800000.0,,,,0.0,9.5247,14.3449,4.3405,-1.0,-626800000.0,-0.18972722652058507,-0.17427504279711573,0.37467239168014277,0.5075559025260693,0.34952322533876096,-0.1625771644965503,-0.17699214999717625,,0.34952322533876096,0.0,9.524738344433873,3289000000.0,995200000.0,1118700000.0,1665200000.0,,1118700000.0,,5.0,5.0,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2016-12-30,4065700000.0,2198500000.0,303400000.0,405400000.0,3660300000.0,,,1350500000.0,,914300000.0,463900000.0,321900000.0,257800000.0,,63300000.0,1.0,187300000.0,,,,0.0,,15.4538,4.2341,1.0,321900000.0,0.07043138540556786,0.06340851513884448,0.2819643443071202,0.5073826971453571,0.3520726238652521,0.07917455788671078,0.08794361117941152,,0.3520726238652521,0.0,7.246209624258404,3276500000.0,897700000.0,1110100000.0,1657000000.0,,1110100000.0,,5.0,5.0,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2017-03-31,4166800000.0,2308100000.0,266900000.0,375000000.0,3791800000.0,,,1406900000.0,,1766000000.0,889300000.0,603100000.0,482700000.0,,119800000.0,2.0,187200000.0,,,,0.0,,19.7665,5.391,2.0,603100000.0,0.1273010179861807,0.11584429298262455,0.2733295583238958,0.5035673839184598,0.3415062287655719,0.14473936834021311,0.15905374756052534,,0.3415062287655719,0.0,8.647808167853128,3340600000.0,817000000.0,1125000000.0,1683800000.0,,1125000000.0,,5.0,5.0,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2017-06-30,4310200000.0,2412000000.0,300800000.0,412400000.0,3897800000.0,,,1444000000.0,,2666800000.0,1342900000.0,907900000.0,728900000.0,,180400000.0,3.0,187000000.0,,,,0.0,,18.146,5.0554,3.0,907900000.0,0.18700292472676894,0.16911048211219898,0.2733238338083096,0.5035623218839058,0.3404454777261137,0.210639877499884,0.23292626609882497,,0.3404454777261137,0.0,8.018617021276595,3553800000.0,797500000.0,1206100000.0,1785900000.0,,1206100000.0,,5.0,5.0,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2017-09-29,4573600000.0,2633700000.0,387900000.0,507900000.0,4065700000.0,,,1616800000.0,,-1695700000.0,-854300000.0,-579100000.0,-459200000.0,,-116700000.0,-1.0,-374800000.0,,,,0.0,6.7896,18.5341,5.1276,-1.0,-579100000.0,-0.11294488034040878,-0.10040230890327094,0.2708026183876865,0.5038037388689037,0.34151088046234596,-0.12661798145880707,-0.1424354969623927,,0.34151088046234596,0.0,6.789636504253673,3651400000.0,1010200000.0,1253800000.0,1841800000.0,,1253800000.0,,5.0,5.0,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2017-12-29,4594300000.0,2686600000.0,321500000.0,693800000.0,3900500000.0,,,1681500000.0,,1051900000.0,536800000.0,383500000.0,70400000.0,,315200000.0,0.0,185500000.0,,,,0.0,,21.1399,4.5906,0.0,383500000.0,0.018048968081015256,0.015323335437389809,0.0669265139271794,0.5103146686947428,0.36457838197547293,0.08347299915112204,0.09832072811178054,,0.36457838197547293,0.0,8.356454121306376,3789000000.0,822800000.0,1315400000.0,1914700000.0,,1315400000.0,,4.0,4.0,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2018-03-30,4745100000.0,2810900000.0,318500000.0,674900000.0,4070200000.0,,,1881300000.0,,1965300000.0,995500000.0,672900000.0,346400000.0,,331500000.0,1.0,184900000.0,,,,0.0,,20.1218,4.5665,1.0,672900000.0,0.0851063829787234,0.07300162272660218,0.17625807764717855,0.5065384419681473,0.34239047473668144,0.14180944553328698,0.1653235713232765,,0.34239047473668144,0.0,8.825431711145997,3988300000.0,686500000.0,1385200000.0,2020900000.0,,1385200000.0,,3.0,3.0,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2018-06-29,4783300000.0,2631400000.0,358300000.0,700400000.0,4082900000.0,,,1158100000.0,,2859600000.0,1447100000.0,979200000.0,632900000.0,,355800000.0,3.0,184200000.0,,,,0.0,,19.2491,4.5777,3.0,979200000.0,0.15501236865953122,0.132314510902515,0.2213246607917191,0.50604979717443,0.3424255140579102,0.20471222795977673,0.23982953293002524,,0.3424255140579102,0.0,7.344125034886966,4181100000.0,590500000.0,1456500000.0,2125100000.0,,1456500000.0,,3.0,3.0,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2018-09-28,4828900000.0,2262200000.0,389700000.0,731900000.0,4097000000.0,,,733300000.0,,-2008800000.0,-1028700000.0,-716300000.0,-131300000.0,,-588800000.0,1.0,-371400000.0,,,,0.0,5.805,17.6779,4.1974,1.0,-716300000.0,-0.0320478398828411,-0.027190457454078568,0.06536240541616886,0.5120967741935484,0.3565810434090004,-0.1483360599722504,-0.17483524530144007,,0.3565810434090004,0.0,5.804978188350013,3868000000.0,918400000.0,1319300000.0,1950700000.0,,1319300000.0,,5.0,5.0,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2018-12-28,4738900000.0,2208500000.0,357300000.0,700600000.0,4038300000.0,,,1085700000.0,,972000000.0,485100000.0,320900000.0,284900000.0,,38900000.0,1.0,177700000.0,,,,0.0,,10.5338,3.1503,1.0,320900000.0,0.07054948864621252,0.06011943700014771,0.2931069958847737,0.49907407407407406,0.3301440329218107,0.06771613665618603,0.07946413094619023,,0.3301440329218107,0.0,6.181080324657151,3788100000.0,1132900000.0,1256700000.0,1899000000.0,,1256700000.0,,6.0,6.0,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2019-03-29,4765500000.0,2160100000.0,338300000.0,684600000.0,4080900000.0,,,816300000.0,,1782400000.0,885400000.0,558500000.0,498800000.0,,66300000.0,2.83,176100000.0,741100000.0,,,0.0,,13.3245,3.8721,2.83,558500000.0,0.12222793991521479,0.10466897492393243,0.27984739676840215,0.496745960502693,0.31334156193895873,0.11719651662994439,0.1368570658433189,,0.31334156193895873,0.0,6.3851610996157255,3605200000.0,1285300000.0,1142300000.0,1788900000.0,,1142300000.0,,7.83,7.83,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2019-06-28,4842300000.0,2206300000.0,396500000.0,742400000.0,4099900000.0,,,742800000.0,,2549400000.0,1197800000.0,718100000.0,643000000.0,,84000000.0,3.67,175200000.0,,,,0.0,,14.3716,3.7506,3.67,718100000.0,0.15683309349008512,0.13278813786836835,0.25221620773515335,0.4698360398525143,0.2816741194006433,0.14829729673915287,0.17515061342959584,,0.2816741194006433,0.0,5.564438839848676,3295000000.0,1295400000.0,881200000.0,1539600000.0,,881200000.0,,8.5,8.5,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2019-09-27,4839600000.0,2234600000.0,374000000.0,717300000.0,4122300000.0,,,851300000.0,,-1927000000.0,-964500000.0,-645500000.0,-573100000.0,,-81800000.0,-2.6100000000000003,-354500000.0,626300000.0,,,0.0,5.9749,15.5832,3.9392,-2.6100000000000003,-645500000.0,-0.13902433107731121,-0.11841887759318952,0.2974052932018682,0.5005189413596264,0.3349766476388168,-0.13337879163567237,-0.15658734201780558,,0.3349766476388168,0.0,5.974866310160428,3376800000.0,853600000.0,952000000.0,1603800000.0,,952000000.0,,4.89,4.89,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2019-12-27,5091800000.0,2346500000.0,333200000.0,824500000.0,4267300000.0,,,928200000.0,,896100000.0,444300000.0,277300000.0,257100000.0,,21600000.0,1.5,171600000.0,398400000.0,,,0.0,,25.2303,6.312,1.5,277300000.0,0.06024886930846202,0.05049294944813229,0.2869099430867091,0.49581519919651823,0.30945207008146414,0.054460112337483796,0.06498254165397324,,0.30945207008146414,0.0,7.042316926770709,3300900000.0,825800000.0,908400000.0,1563000000.0,,908400000.0,,5.39,5.39,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2020-03-27,4981900000.0,2220800000.0,362200000.0,839100000.0,4142800000.0,,,912400000.0,,1662200000.0,819900000.0,476800000.0,438100000.0,,43600000.0,2.56,171300000.0,678800000.0,171900000.0,506900000.0,0.0,,18.6243,4.5345,2.56,476800000.0,0.10574973447909626,0.0879383367791405,0.26356635783900856,0.49326194200457224,0.2868487546624955,0.09570645737570004,0.1150912426378295,0.30495728552520757,0.2868487546624955,0.0,6.131419105466593,3180700000.0,765100000.0,826700000.0,1497500000.0,,826700000.0,,5.119999999999999,5.119999999999999,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2020-06-26,5072400000.0,2337400000.0,401100000.0,890000000.0,4182400000.0,,,791300000.0,,2398900000.0,1154000000.0,624200000.0,567900000.0,,57700000.0,3.33,170300000.0,937500000.0,243500000.0,694000000.0,0.0,,26.9702,6.5077,3.33,624200000.0,0.13578328232593725,0.11195883605393897,0.23673350285547543,0.48105381633248573,0.2602025928550586,0.1230581184449176,0.14924445294567712,0.28929926216182417,0.2602025928550586,0.0,5.8274744452754925,3030200000.0,690000000.0,732800000.0,1453700000.0,,732800000.0,,4.779999999999999,4.779999999999999,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
2020-10-02,5106700000.0,2317600000.0,448400000.0,942500000.0,4164200000.0,,,566700000.0,,-1601500000.0,-805300000.0,-486500000.0,-448300000.0,,-46000000.0,-2.5900000000000007,-343300000.0,-810200000.0,-26000000.0,-836200000.0,0.0,5.1686,30.1005,7.3085,-2.5900000000000007,-486500000.0,-0.10765573219345853,-0.08778663324651928,0.27992507024664376,0.5028410864814237,0.30377770839837653,-0.09526700217361506,-0.11682916286441573,0.5221354979706525,0.30377770839837653,0.0,5.168599464763604,3355700000.0,814800000.0,891800000.0,1612900000.0,,891800000.0,,4.799999999999999,4.799999999999999,0.0,,1.3113811,90.9,47.93,3.02233,8138.22,20.6397,1.9878,2.0076
