fold_id,datetime,action,ticker,raw_price,exec_price,shares,notional_usd,fee_usd,slippage_pct,entry_date_requested,entry_date_used,exit_date_requested,exit_date_used,reason,tp_pct,sl_pct,tp_sl_outcome,days_to_outcome
T06_20240215,2024-02-15,BUY,AVGO,126.50700378417969,126.63351078796386,1.7648936760406457,223.4946823645023,1.0,0.001,2024-02-15,2024-02-15,2025-02-15,2025-02-14,rebalance_entry,0.55,0.11001783977348774,TP,347.0
T06_20240215,2024-02-15,BUY,BX,130.25,130.38025,2.3609931315955515,307.8268747457109,1.0,0.001,2024-02-15,2024-02-15,2025-02-15,2025-02-14,rebalance_entry,0.4985523934422141,0.1387497429540662,TP,286.0
T06_20240215,2024-02-15,BUY,DXCM,117.69000244140625,117.80769244384764,2.89316705280272,340.83733434525595,1.0,0.001,2024-02-15,2024-02-15,2025-02-15,2025-02-14,rebalance_entry,0.55,0.1285099744555418,SL,183.0
T06_20240215,2024-02-15,BUY,LRCX,91.37799835205078,91.46937635040283,2.2639148807119787,207.0788822491213,1.0,0.001,2024-02-15,2024-02-15,2025-02-15,2025-02-14,rebalance_entry,0.55,0.14522801648451805,SL,201.0
T06_20240215,2024-02-15,BUY,MPC,171.30999755859375,171.48130755615233,2.5381329842202685,435.2423628854906,1.0,0.001,2024-02-15,2024-02-15,2025-02-15,2025-02-14,rebalance_entry,0.5330309753069695,0.15215476419194454,SL,258.0
T06_20240215,2024-02-15,BUY,NVDA,72.65799713134766,72.730655128479,3.086584529663866,224.4893149518812,1.0,0.001,2024-02-15,2024-02-15,2025-02-15,2025-02-14,rebalance_entry,0.55,0.08,TP,196.0
T06_20240215,2024-02-15,BUY,ORLY,69.86000061035156,69.92986061096191,6.223984419286313,435.2423628854906,1.0,0.001,2024-02-15,2024-02-15,2025-02-15,2025-02-14,rebalance_entry,0.49904089212949665,0.11842479452009899,NONE,365.0
T06_20240215,2024-08-16,SELL,DXCM,74.6500015258789,74.57535152435302,2.89316705280272,215.7589499814393,1.0,0.001,2024-02-15,2024-02-15,2025-02-15,2024-08-16,sl_hit,0.55,0.1285099744555418,SL,183.0
T06_20240215,2024-08-29,SELL,NVDA,117.58999633789062,117.47240634155274,3.086584529663866,362.5885120762241,1.0,0.001,2024-02-15,2024-02-15,2025-02-15,2024-08-29,tp_hit,0.55,0.08,TP,196.0
T06_20240215,2024-09-03,SELL,LRCX,76.5719985961914,76.49542659759521,2.2639148807119787,173.1791345807067,1.0,0.001,2024-02-15,2024-02-15,2025-02-15,2024-09-03,sl_hit,0.55,0.14522801648451805,SL,201.0
T06_20240215,2024-10-30,SELL,MPC,144.75999450683594,144.6152345123291,2.5381329842202685,367.0526967364918,1.0,0.001,2024-02-15,2024-02-15,2025-02-15,2024-10-30,sl_hit,0.5330309753069695,0.15215476419194454,SL,258.0
T06_20240215,2024-11-27,SELL,BX,189.02000427246094,188.83098426818847,2.3609931315955515,445.8286568896206,1.0,0.001,2024-02-15,2024-02-15,2025-02-15,2024-11-27,tp_hit,0.4985523934422141,0.1387497429540662,TP,286.0
T06_20240215,2025-01-27,SELL,AVGO,202.1300048828125,201.9278748779297,1.7648936760406457,356.3812293883849,1.0,0.001,2024-02-15,2024-02-15,2025-02-15,2025-01-27,tp_hit,0.55,0.11001783977348774,TP,347.0
T06_20240215,2025-02-14,SELL,ORLY,87.91999816894531,87.83207817077637,6.223984419286313,546.6654860484496,1.0,0.001,2024-02-15,2024-02-15,2025-02-15,2025-02-14,time_exit,0.49904089212949665,0.11842479452009899,NONE,365.0
