,shap_importance
pb_vs_5y_median,0.6009772051189818
ps_ratio,0.4160638717460291
pb_ratio,0.3601823854913658
ev_to_ebitda,0.26414655265066644
ev_ebitda_vs_5y_median,0.11020948526444574
earnings_yield,0.10732794774058631
pe_vs_5y_median,0.00013849787462668625
