,shap_importance
pe_ratio,0.6061302813264874
ev_to_ebitda,0.46870325223897585
pe_vs_5y_median,0.3776747824100899
earnings_yield,0.311236091598725
ev_ebitda_vs_5y_median,0.2732073237222489
ps_ratio,0.14492818924810172
fcf_yield,0.0727047921311257
pb_vs_5y_median,0.05447974110994338
