,shap_importance
ev_ebitda_vs_5y_median,2.124404114704354
ev_to_ebitda,2.038545068192913
fcf_yield,1.3902308114386182
pb_vs_5y_median,1.309351015932648
ps_ratio,0.8578581968805096
pe_ratio,0.8551119911295069
earnings_yield,0.6814271424177748
