,shap_importance
pe_vs_5y_median,0.7405282421190124
pb_vs_5y_median,0.3991875702726934
pe_ratio,0.31820987482460267
pb_ratio,0.2528091931384896
ps_ratio,0.24421125014542258
earnings_yield,0.1835732350398564
