,shap_importance
pe_vs_5y_median,0.7721979094349001
pb_ratio,0.35955665224051103
fcf_yield,0.3429814411825294
ev_to_ebitda,0.29868925795969953
ev_ebitda_vs_5y_median,0.17372755848291782
ps_ratio,0.14778549498777954
earnings_yield,0.10309477986865657
pe_ratio,0.07736060284816049
