,shap_importance
ps_ratio,0.5105953263372293
ev_to_ebitda,0.3862030675070956
fcf_yield,0.27515016781058
earnings_yield,0.20409006695957493
pb_vs_5y_median,0.18495394547031488
pb_ratio,0.1706594994307281
ev_ebitda_vs_5y_median,0.16061160498990976
pe_ratio,0.0
