,shap_importance
ev_to_ebitda,0.5859643957125529
earnings_yield,0.5227708942156288
pe_vs_5y_median,0.5199551274435014
pb_vs_5y_median,0.3697955353244886
pb_ratio,0.3298669245919426
ps_ratio,0.28711779071303656
ev_ebitda_vs_5y_median,0.1639011526601049
fcf_yield,0.1136240159021345
