,shap_importance
ps_ratio,0.73191674946039
fcf_yield,0.5294017926149757
pe_ratio,0.4444725423450358
ev_ebitda_vs_5y_median,0.36965794692404663
pb_ratio,0.24345437095513456
ev_to_ebitda,0.223225926657843
pb_vs_5y_median,0.2207333552301634
earnings_yield,0.19560656603754523
