,shap_importance
pb_ratio,2.3735218080811036
pb_vs_5y_median,1.764631324067701
ev_to_ebitda,0.43152455946890966
ps_ratio,0.36411101109559496
ev_ebitda_vs_5y_median,0.20009848531323599
fcf_yield,0.07808948655696801
