,shap_importance
pe_ratio,1.9417317489740622
pb_ratio,1.758327011060953
ev_to_ebitda,1.729037797094498
ps_ratio,1.598340232659571
pb_vs_5y_median,1.0967172409507835
earnings_yield,0.5369911349507243
