,shap_importance
earnings_yield,2.5308463991726695
pe_vs_5y_median,1.9165839615935965
ev_ebitda_vs_5y_median,1.023216575468394
pb_ratio,0.22542593864330418
ps_ratio,0.16428152430312348
ev_to_ebitda,0.07407442735855878
