,shap_importance
pe_vs_5y_median,0.7139312511711516
ps_ratio,0.6134289411286217
pb_vs_5y_median,0.5527704639952333
earnings_yield,0.36651377234488386
ev_ebitda_vs_5y_median,0.3462409107146044
ev_to_ebitda,0.2237368952617485
pe_ratio,0.19028792283278115
fcf_yield,0.010930169505957743
