,shap_importance
pb_ratio,1.9044887970694035
pe_vs_5y_median,0.993691986941311
earnings_yield,0.8860869419932492
ev_ebitda_vs_5y_median,0.8471042605691632
pb_vs_5y_median,0.8134479973576093
pe_ratio,0.7253488417104574
