,shap_importance
ev_to_ebitda,1.2262166828725323
fcf_yield,0.7588694444356656
pe_vs_5y_median,0.7058338077643341
pb_vs_5y_median,0.2814811830584083
ev_ebitda_vs_5y_median,0.17532109060909906
ps_ratio,0.1252558378489396
earnings_yield,0.0903647421864352
pe_ratio,0.07756523181746149
