,shap_importance
earnings_yield,0.949739863054976
pb_ratio,0.4780510451054213
ps_ratio,0.3020461458798758
ev_to_ebitda,0.26431933033093163
pb_vs_5y_median,0.18498609644083075
ev_ebitda_vs_5y_median,0.16241474035931855
fcf_yield,0.142812182337982
pe_vs_5y_median,0.00022801617386643584
