,shap_importance
fcf_yield,3.9431769761939
pb_ratio,2.631035619195613
pe_ratio,1.1832720702000807
pb_vs_5y_median,0.810578521702644
pe_vs_5y_median,0.7477838735953737
ev_ebitda_vs_5y_median,0.44096345153673544
earnings_yield,0.16339448249498015
ev_to_ebitda,0.11424372977502512
