,shap_importance
ev_to_ebitda,0.6492315003003866
pe_vs_5y_median,0.5471379384119269
ps_ratio,0.4874177500607514
pb_vs_5y_median,0.3342708887223315
pb_ratio,0.2560617771068349
ev_ebitda_vs_5y_median,0.21731410812224872
earnings_yield,0.16812090941169203
pe_ratio,0.06294463882496774
