,importance
pb_vs_5y_median,0.16417074347197635
earnings_yield,0.16017962122927706
ps_ratio,0.1575268299765865
ev_ebitda_vs_5y_median,0.14513202940407344
pb_ratio,0.13975114875382666
fcf_yield,0.12107205541404494
ev_to_ebitda,0.112167571750215
pe_ratio,0.0
