run_id,entry_date,candidate_train_months,ticker,eligible,reason,in_fold_base_universe,has_snapshot_in_analysis_quarter,passes_sp500_entry_filter,passes_history_filter
T06_20240215,2024-02-15,144,APP,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,APTV,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,ARE,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,ARES,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,ATO,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,AVB,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,AVGO,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,AVY,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,AWK,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,AXON,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,AXP,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,AZO,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,BA,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,BAC,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,BALL,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,BAX,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,BBWI,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,BBY,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,BDX,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,BEN,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,BF-B,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,BG,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,BHF,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,BIIB,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,BIO,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,BK,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,BKNG,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,BKR,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,BLDR,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,BLK,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,BMY,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,BR,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,BRK-B,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,BRO,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,BSX,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,BWA,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,BX,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,BXP,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,C,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CAG,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CAH,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CARR,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,CAT,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CB,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CBOE,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CBRE,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CCI,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CCL,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CDNS,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CDW,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,CE,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CEG,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,CF,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CFG,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,CHD,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CHRW,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CHTR,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CI,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CINF,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CL,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CLX,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CMA,False,no_snapshot_in_analysis_quarter,True,False,False,False
T06_20240215,2024-02-15,144,CMCSA,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CME,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CMG,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CMI,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CMS,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CNC,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CNP,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,COF,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,COIN,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,COL,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,COO,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,COP,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,COR,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,COST,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,COTY,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,CPAY,False,out_of_fold_base_universe,False,False,False,False
T06_20240215,2024-02-15,144,CPB,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CPRI,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,CPRT,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CPT,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CRH,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,CRL,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CRM,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CRWD,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,CSCO,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CSGP,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CSX,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CTAS,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CTLT,False,no_snapshot_in_analysis_quarter,True,False,False,False
T06_20240215,2024-02-15,144,CTRA,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CTSH,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CTVA,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,CVNA,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,CVS,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CVX,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,CZR,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,D,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,DAL,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,DASH,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,DAY,False,no_snapshot_in_analysis_quarter,True,False,False,False
T06_20240215,2024-02-15,144,DD,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,DDOG,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,DE,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,DECK,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,DELL,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,DFS,False,no_snapshot_in_analysis_quarter,True,False,False,False
T06_20240215,2024-02-15,144,DG,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,DGX,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,DHI,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,DHR,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,DIS,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,DLR,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,DLTR,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,DOC,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,DOV,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,DOW,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,DPZ,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,DRI,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,DTE,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,DUK,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,DVA,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,DVN,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,DXC,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,DXCM,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,EA,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,EBAY,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,ECL,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,ED,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,EFX,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,EG,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,EIX,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,EL,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,ELV,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,EME,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,EMN,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,EMR,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,ENPH,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,EOG,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,EPAM,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,EQIX,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,EQR,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,EQT,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,ERIE,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,ES,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,ESRX,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,ESS,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,ETN,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,ETR,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,ETSY,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,EVRG,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,EW,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,EXC,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,EXE,False,out_of_fold_base_universe,False,False,False,False
T06_20240215,2024-02-15,144,EXPD,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,EXPE,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,EXR,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,F,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,FANG,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,FAST,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,FCX,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,FDS,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,FDX,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,FE,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,FFIV,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,FI,False,no_snapshot_in_analysis_quarter,True,False,False,False
T06_20240215,2024-02-15,144,FICO,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,FIS,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,FISV,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,FITB,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,FIX,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,FLR,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,FLS,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,FLT,False,no_snapshot_in_analysis_quarter,True,False,False,False
T06_20240215,2024-02-15,144,FMC,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,FOX,False,no_snapshot_in_analysis_quarter,True,False,False,False
T06_20240215,2024-02-15,144,FOXA,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,FRT,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,FSLR,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,FTI,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,FTNT,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,FTV,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,GD,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,GDDY,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,GE,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,GEHC,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,GEN,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,GEV,False,out_of_fold_base_universe,False,False,False,False
T06_20240215,2024-02-15,144,GILD,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,GIS,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,GL,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,GLW,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,GM,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,GNRC,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,GOOG,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,GOOGL,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,GPC,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,GPN,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,GRMN,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,GS,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,GT,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,GWW,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,HAL,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,HAS,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,HBAN,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,HCA,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,HD,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,HES,False,no_snapshot_in_analysis_quarter,True,False,False,False
T06_20240215,2024-02-15,144,HIG,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,HII,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,HLT,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,HOG,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,HOLX,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,HON,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,HOOD,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,HP,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,HPE,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,HPQ,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,HRB,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,HRL,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,HSIC,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,HST,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,HSY,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,HUBB,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,HUM,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,HWM,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,IBKR,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,IBM,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,ICE,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,IDXX,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,IEX,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,IFF,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,ILMN,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,INCY,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,INTC,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,INTU,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,INVH,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,IP,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,IPG,False,no_snapshot_in_analysis_quarter,True,False,False,False
T06_20240215,2024-02-15,144,IPGP,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,IQV,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,IR,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,IRM,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,ISRG,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,IT,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,ITW,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,IVZ,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,J,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,JBHT,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,JBL,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,JCI,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,JEF,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,JKHY,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,JNJ,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,JNPR,False,no_snapshot_in_analysis_quarter,True,False,False,False
T06_20240215,2024-02-15,144,JPM,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,K,False,no_snapshot_in_analysis_quarter,True,False,False,False
T06_20240215,2024-02-15,144,KDP,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,KEY,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,KEYS,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,KHC,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,KIM,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,KKR,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,KLAC,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,KMB,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,KMI,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,KMX,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,KO,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,KR,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,KSS,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,KVUE,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,L,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,LB,False,out_of_fold_base_universe,False,False,False,False
T06_20240215,2024-02-15,144,LDOS,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,LEG,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,LEN,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,LH,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,LHX,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,LII,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,LIN,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,LKQ,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,LLY,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,LMT,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,LNC,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,LNT,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,LOW,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,LRCX,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,LULU,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,LUMN,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,LUV,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,LVS,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,LW,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,LYB,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,LYV,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,M,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,MA,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MAA,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MAC,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,MAR,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MAS,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MAT,False,not_member_sp500_on_entry,False,True,False,False
T06_20240215,2024-02-15,144,MCD,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MCHP,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MCK,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MCO,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MDLZ,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MDT,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MET,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,META,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,MGM,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MHK,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MKC,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MKTX,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MLM,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MMC,False,no_snapshot_in_analysis_quarter,True,False,False,False
T06_20240215,2024-02-15,144,MMM,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MNST,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MO,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MOH,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MOS,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MPC,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MPWR,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MRK,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MRNA,False,insufficient_train_history,True,True,True,False
T06_20240215,2024-02-15,144,MRO,False,no_snapshot_in_analysis_quarter,True,False,False,False
T06_20240215,2024-02-15,144,MS,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MSCI,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MSFT,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MSI,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MTB,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MTCH,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MTD,True,eligible,True,True,True,True
T06_20240215,2024-02-15,144,MU,True,eligible,True,True,True,True
