,shap_importance
total_debt_yoy_growth,0.68930244
current_ratio,0.67639405
debt_equity,0.4269629
accruals_ratio,0.30858427
interest_coverage,0.2655898
current_ratio_change_yoy,0.21634479
net_margin_trend_2y,0.0
