,shap_importance
debt_to_ebitda,0.637815
net_margin_trend_2y,0.6098421
total_debt_yoy_growth,0.52133095
operating_margin,0.49221545
net_margin,0.46895775
current_ratio_change_yoy,0.36100754
ebitda_margin,0.2899893
net_income_yoy_growth,0.23866437
