,shap_importance
net_margin_trend_2y,0.41670763
debt_to_ebitda,0.4147967
earnings_quality,0.4021395
net_income_yoy_growth,0.33338034
gross_margin_change_yoy,0.3251961
roe_trend_2y,0.292642
debt_equity,0.28658068
operating_margin,0.28478053
