,shap_importance
current_ratio_change_yoy,0.4012908
current_ratio,0.39305717
debt_to_ebitda,0.3921522
net_margin_trend_2y,0.37829953
capex_to_revenue,0.3379953
fcf_margin,0.28734136
accruals_ratio,0.2712587
revenue_yoy_growth,0.21479307
