,shap_importance
fcf_margin,0.62120867
fcf_yoy_growth,0.5222547
capex_to_revenue,0.4964357
revenue_yoy_growth,0.47305492
roe,0.25580966
accruals_ratio,0.24373046
gross_margin,0.16736445
interest_coverage,0.0
