,shap_importance
earnings_quality,0.49142033
net_margin_trend_2y,0.40989044
current_ratio,0.36831257
total_debt_yoy_growth,0.32900468
capex_to_revenue,0.32843974
roi,0.26031262
accruals_ratio,0.2446013
revenue_yoy_growth,0.23845653
