,shap_importance
net_income_yoy_growth,0.49437976
debt_equity,0.42675644
revenue_yoy_growth,0.4188999
accruals_ratio,0.39973423
net_margin_trend_2y,0.3828993
current_ratio,0.34894788
total_debt_yoy_growth,0.2913666
capex_to_revenue,0.27652436
