,shap_importance
total_debt_yoy_growth,0.70157135
operating_income_yoy_growth,0.44040504
net_margin,0.40891486
current_ratio,0.3793275
roe_trend_2y,0.28527248
fcf_margin,0.27299714
earnings_quality,0.22416773
debt_to_ebitda,0.21744435
