,shap_importance
roe,0.4699916
debt_equity,0.45943224
net_margin_trend_2y,0.43168885
current_ratio,0.39195746
revenue_yoy_growth,0.38600743
current_ratio_change_yoy,0.34498638
roe_trend_2y,0.30912873
capex_to_revenue,0.2784429
