,shap_importance
gross_margin_change_yoy,0.53526896
earnings_quality,0.520878
capex_to_revenue,0.47229457
roe_trend_2y,0.4703567
gross_margin,0.46937713
revenue_yoy_growth,0.421963
fcf_margin,0.26114702
fcf_yoy_growth,0.25285637
