,shap_importance
net_margin_trend_2y,0.6358818
operating_income_yoy_growth,0.49957904
interest_coverage,0.45566624
current_ratio,0.43563122
roe,0.42649555
net_income_yoy_growth,0.4003929
piotroski_fscore,0.3498732
current_ratio_change_yoy,0.341682
