,shap_importance
operating_income_yoy_growth,0.43281266
capex_to_revenue,0.3576235
net_income_yoy_growth,0.3567054
ebitda_margin,0.3284104
earnings_quality,0.32833505
current_ratio_change_yoy,0.32618287
debt_to_ebitda,0.30340746
fcf_yoy_growth,0.18342565
