,shap_importance
debt_to_ebitda,0.6374224
current_ratio_change_yoy,0.6254911
net_margin,0.5389464
net_margin_trend_2y,0.40379822
ebitda_margin,0.40361163
interest_coverage,0.33627495
current_ratio,0.33221883
operating_margin,0.18254358
