,shap_importance
revenue_yoy_growth,0.560728
net_margin_trend_2y,0.4843091
current_ratio,0.41579542
debt_to_ebitda,0.38262805
gross_margin,0.329836
eps,0.2819915
eps_yoy_growth,0.27125356
fcf_margin,0.24852566
