,shap_importance
roe,0.53169966
current_ratio_change_yoy,0.4731022
debt_to_ebitda,0.43291527
debt_equity,0.40082756
net_margin_trend_2y,0.38561422
ebitda_margin,0.21688017
total_debt_yoy_growth,0.21183649
