,shap_importance
operating_margin,0.56177986
current_ratio_change_yoy,0.49499077
total_debt_yoy_growth,0.46909297
accruals_ratio,0.42989296
roe,0.40501443
current_ratio,0.32331046
gross_margin_change_yoy,0.28692296
roa,0.22864327
