,shap_importance
roi,1.0475177
accruals_ratio,0.76171726
fcf_margin,0.4257403
roa,0.41639063
roe,0.2951795
earnings_quality,0.26773745
interest_coverage,0.16872191
eps_yoy_growth,0.043319013
