,shap_importance
net_margin,0.48489934
current_ratio_change_yoy,0.47667754
revenue_yoy_growth,0.4241663
capex_to_revenue,0.39763018
fcf_yoy_growth,0.39310282
operating_income_yoy_growth,0.37462506
net_margin_trend_2y,0.34357095
roic,0.31326622
