,shap_importance
operating_margin,0.63601077
current_ratio_change_yoy,0.6313574
net_margin,0.556657
net_margin_trend_2y,0.45271954
debt_equity,0.28535143
operating_income_yoy_growth,0.27872276
gross_margin_change_yoy,0.263543
net_income_yoy_growth,0.2405266
