,shap_importance
current_ratio,0.48141426
net_margin_trend_2y,0.46327376
net_margin,0.36453742
roa,0.35954434
revenue_yoy_growth,0.33291656
fcf_yoy_growth,0.27509293
gross_margin_change_yoy,0.23405084
gross_margin,0.15983577
