,shap_importance
revenue_yoy_growth,0.55831265
net_margin,0.4918627
total_debt_yoy_growth,0.4787573
roa,0.3065601
accruals_ratio,0.27552336
capex_to_revenue,0.26643062
earnings_quality,0.20162663
fcf_margin,0.14850871
