,shap_importance
interest_coverage,0.42037678
net_margin_trend_2y,0.40556782
debt_equity,0.39617932
roe,0.38844487
revenue_yoy_growth,0.36343342
total_debt_yoy_growth,0.34534413
roic,0.3213159
ebitda_margin,0.29228112
