,shap_importance
total_debt_yoy_growth,0.62062407
gross_margin,0.57249284
current_ratio,0.5444275
net_margin_trend_2y,0.44674692
debt_equity,0.40951854
fcf_yoy_growth,0.37278062
interest_coverage,0.25608099
