,shap_importance
current_ratio_change_yoy,0.39131385
revenue_yoy_growth,0.3692507
gross_margin,0.36899558
debt_equity,0.35158026
net_margin_trend_2y,0.30002692
net_margin,0.29203317
roi,0.27959085
current_ratio,0.2544421
