,shap_importance
net_margin_trend_2y,0.56809163
current_ratio,0.5627161
debt_equity,0.53969324
revenue_yoy_growth,0.46087348
current_ratio_change_yoy,0.42324117
net_income_yoy_growth,0.42111617
net_margin,0.40063256
accruals_ratio,0.33280572
