,shap_importance
current_ratio,0.6937925
net_margin_trend_2y,0.5041692
ebitda_margin,0.4753978
gross_margin,0.42455903
debt_to_ebitda,0.4175952
current_ratio_change_yoy,0.37523755
eps_yoy_growth,0.37494805
fcf_yoy_growth,0.32484114
