,shap_importance
current_ratio_change_yoy,0.29271337
gross_margin_change_yoy,0.18874532
net_margin_trend_2y,0.12538207
operating_income_yoy_growth,0.09110504
fcf_yoy_growth,0.02502526
revenue_yoy_growth,0.012121832
earnings_quality,0.01102392
total_debt_yoy_growth,0.0
