,shap_importance
net_income_yoy_growth,0.51722467
total_debt_yoy_growth,0.44529468
roe_trend_2y,0.40634522
revenue_yoy_growth,0.3991913
capex_to_revenue,0.3639735
current_ratio,0.31304848
net_margin,0.28423053
accruals_ratio,0.19528817
