,shap_importance
current_ratio_change_yoy,0.6051787
interest_coverage,0.46654275
current_ratio,0.415125
net_income_yoy_growth,0.4034093
operating_income_yoy_growth,0.39564323
gross_margin_change_yoy,0.35966986
revenue_yoy_growth,0.3265727
net_margin_trend_2y,0.300556
