,shap_importance
capex_to_revenue,0.71582955
net_margin_trend_2y,0.5284362
debt_equity,0.38243523
accruals_ratio,0.2972248
operating_margin,0.037461806
debt_to_ebitda,0.010765386
fcf_yoy_growth,0.0
