,shap_importance
net_margin,0.4905209
roe_trend_2y,0.36043057
net_margin_trend_2y,0.34474123
ebitda_margin,0.33298463
debt_to_ebitda,0.31441143
revenue_yoy_growth,0.30671993
operating_income_yoy_growth,0.2857153
roe,0.23286478
