,shap_importance
eps_yoy_growth,0.92568594
operating_margin,0.73813313
eps,0.53153497
gross_margin,0.5109232
net_margin,0.47630492
net_margin_trend_2y,0.32886234
accruals_ratio,0.26872745
fcf_yoy_growth,0.02324928
