,shap_importance
operating_income_yoy_growth,0.55071837
roe,0.36263284
debt_to_ebitda,0.34337816
net_margin_trend_2y,0.32173902
roi,0.24558859
interest_coverage,0.24366346
roa,0.23655863
roic,0.21153286
