,shap_importance
operating_income_yoy_growth,0.5700342
current_ratio,0.48866028
net_income_yoy_growth,0.38607436
revenue_yoy_growth,0.33529544
debt_to_ebitda,0.31540322
net_margin_trend_2y,0.30844733
roi,0.29872033
roic,0.25712425
