ticker,strategy,selected,selected_strategy,reject_reason,selection_score,rule_adjusted_rbs,risk_benefit_score,certainty_component,tp_quality_component,tp_floor_penalty_component,tp_pct,sl_pct,tp_feasibility,confidence,historical_tp_prob
BAX,conservative,False,balanced,lower_selection_score,,,-0.004666465342923489,,,,0.15214422860024568,0.08617565705748055,1.0,0.3480118936580521,0.49259259259259264
BBWI,conservative,False,aggressive,lower_selection_score,,,0.274061565669973,,,,0.2949477145516202,0.17463677056632562,1.0,0.782255870531528,0.45925925925925926
BBY,conservative,False,aggressive,lower_selection_score,,,0.2994348738507423,,,,0.32857223039549743,0.22865053935401358,1.0,0.805682218712173,0.49259259259259264
BDX,conservative,False,aggressive,lower_selection_score,,,0.09070443581223037,,,,0.2088010935580093,0.08,1.0,0.4670657741757812,0.6037037037037037
BEN,conservative,False,balanced,lower_selection_score,,,0.001268387734095706,,,,0.14988463904984228,0.13712762104381018,1.0,0.48124702511647194,0.37777777777777777
BF-B,conservative,False,aggressive,lower_selection_score,,,0.24193959092724235,,,,0.24038982087439245,0.08,1.0,0.6809049778969648,0.6148148148148148
BIIB,conservative,False,aggressive,lower_selection_score,,,0.5658460782766707,,,,0.3894809466506005,0.10865900487210398,1.0,0.81720805801982,0.5111111111111112
BIO,conservative,False,aggressive,lower_selection_score,,,0.481059838083657,,,,0.31028676040728115,0.08,1.0,0.8307652645784083,0.6
BK,conservative,False,balanced,lower_selection_score,,,0.17452573263554394,,,,0.18254420488661588,0.08,1.0,0.7279954587433436,0.5148148148148148
BKNG,conservative,False,aggressive,lower_selection_score,,,0.19139188393528953,,,,0.2259167540537671,0.1212695599265447,1.0,0.7253949117872992,0.5148148148148148
BLK,conservative,False,aggressive,lower_selection_score,,,0.27739328045901107,,,,0.25061444973740465,0.08,1.0,0.7124971950064177,0.5814814814814815
BMY,conservative,False,balanced,lower_selection_score,,,0.04049712419214764,,,,0.2182221756423785,0.09153073258518522,1.0,0.3774115008703009,0.5703703703703704
BR,conservative,False,aggressive,lower_selection_score,,,0.33289011312444244,,,,0.29569163855317937,0.08,1.0,0.6734686448159364,0.6481481481481481
BRK-B,conservative,False,aggressive,lower_selection_score,,,0.10113931472620073,,,,0.21840013668869626,0.08,1.0,0.46954571197647754,0.6111111111111112
BRO,conservative,False,balanced,lower_selection_score,,,0.04555063493570169,,,,0.27609433631205926,0.08,1.0,0.2933291424135411,0.6259259259259259
BSX,conservative,False,aggressive,lower_selection_score,,,0.12338804318563522,,,,0.2811854486664975,0.09616159858065436,1.0,0.4437347755400133,0.5148148148148148
BWA,conservative,False,aggressive,lower_selection_score,,,-0.0036808942179212514,,,,0.21619873564577796,0.17990124544248584,1.0,0.44703548770766427,0.43703703703703706
BXP,conservative,True,conservative,selected,,,-0.02628178618762636,,,,0.14117437904268534,0.0994310523604956,1.0,0.3326369737897987,0.46296296296296297
C,conservative,False,aggressive,lower_selection_score,,,0.16111423301793082,,,,0.17942474056778385,0.11100343941824467,1.0,0.7772979131463011,0.5037037037037037
CAG,conservative,False,balanced,lower_selection_score,,,-0.030491245769642787,,,,0.1385528653052349,0.09503215518321301,1.0,0.3111752954003353,0.4740740740740741
CAH,conservative,False,aggressive,lower_selection_score,,,0.09767291301400347,,,,0.17626396112392254,0.11229333741258483,1.0,0.6322472813134037,0.3925925925925926
CAT,conservative,False,aggressive,lower_selection_score,,,0.09437217523704554,,,,0.20798087062114187,0.10992277805546896,1.0,0.5473044945654195,0.4444444444444444
CB,conservative,False,aggressive,lower_selection_score,,,0.17109709576667623,,,,0.17470497766785584,0.08,1.0,0.7486080076172769,0.5444444444444445
CBRE,conservative,True,conservative,selected,,,0.055806926554795064,,,,0.2948603712773734,0.08361690024330594,1.0,0.2992953540719787,0.5666666666666667
CCI,conservative,False,aggressive,lower_selection_score,,,0.02861945733245453,,,,0.2069882726996489,0.08,1.0,0.3393115140664399,0.5888888888888889
CCL,conservative,False,aggressive,lower_selection_score,,,0.061728416599298924,,,,0.17327575818211055,0.1530981414681778,1.0,0.6165095382988973,0.41851851851851857
CDNS,conservative,False,aggressive,lower_selection_score,,,0.3177272627015685,,,,0.3421812423037176,0.08,1.0,0.5657845669489634,0.6814814814814815
CE,conservative,True,conservative,selected,,,0.08845691030766765,,,,0.24114128436822307,0.08270290542640299,1.0,0.41336379663126943,0.5851851851851853
