date,equity_usd,cash_usd,positions_value_usd
2022-02-15,1568.7765773781146,-2.2737367544323206e-13,1568.7765773781148
2022-02-16,1569.827649825746,-2.2737367544323206e-13,1569.8276498257462
2022-02-17,1542.492845596826,-2.2737367544323206e-13,1542.4928455968263
2022-02-18,1524.7358681451058,-2.2737367544323206e-13,1524.735868145106
2022-02-22,1493.4802141564974,-2.2737367544323206e-13,1493.4802141564976
2022-02-23,1457.5813092203075,-2.2737367544323206e-13,1457.5813092203077
2022-02-24,1497.9165622278867,-2.2737367544323206e-13,1497.916562227887
2022-02-25,1526.1015290821194,-2.2737367544323206e-13,1526.1015290821197
2022-02-28,1517.9047173287381,-2.2737367544323206e-13,1517.9047173287383
2022-03-01,1496.0293000561064,-2.2737367544323206e-13,1496.0293000561066
2022-03-02,1519.5075400237984,-2.2737367544323206e-13,1519.5075400237986
2022-03-03,1501.260053772485,-2.2737367544323206e-13,1501.2600537724852
2022-03-04,1481.6752622190363,-2.2737367544323206e-13,1481.6752622190365
2022-03-07,1421.6563859024998,-2.2737367544323206e-13,1421.6563859025
2022-03-08,1410.581184147479,-2.2737367544323206e-13,1410.5811841474792
2022-03-09,1463.8339569376885,-2.2737367544323206e-13,1463.8339569376888
2022-03-10,1473.6216568705527,-2.2737367544323206e-13,1473.621656870553
2022-03-11,1465.8330919102407,-2.2737367544323206e-13,1465.833091910241
2022-03-14,1458.8621437165511,-2.2737367544323206e-13,1458.8621437165514
2022-03-15,1506.16968075926,-2.2737367544323206e-13,1506.1696807592602
2022-03-16,1552.9827150279218,-2.2737367544323206e-13,1552.982715027922
2022-03-17,1578.040715706296,-2.2737367544323206e-13,1578.0407157062962
2022-03-18,1596.5434136546658,-2.2737367544323206e-13,1596.543413654666
2022-03-21,1587.9725948572086,-2.2737367544323206e-13,1587.9725948572088
2022-03-22,1601.507636449794,-2.2737367544323206e-13,1601.5076364497943
2022-03-23,1572.3728272814024,-2.2737367544323206e-13,1572.3728272814026
2022-03-24,1601.812375791311,-2.2737367544323206e-13,1601.8123757913113
2022-03-25,1601.8784428272781,-2.2737367544323206e-13,1601.8784428272784
2022-03-28,1611.549798452635,-2.2737367544323206e-13,1611.5497984526353
2022-03-29,1642.2134553895482,-2.2737367544323206e-13,1642.2134553895485
2022-03-30,1611.7416525463148,-2.2737367544323206e-13,1611.741652546315
2022-03-31,1592.7483530199345,-2.2737367544323206e-13,1592.7483530199347
2022-04-01,1579.3401156410268,-2.2737367544323206e-13,1579.340115641027
2022-04-04,1613.7723279652614,-2.2737367544323206e-13,1613.7723279652616
2022-04-05,1586.0015894625462,-2.2737367544323206e-13,1586.0015894625465
2022-04-06,1576.412014865107,-2.2737367544323206e-13,1576.4120148651073
2022-04-07,1592.0220577397592,-2.2737367544323206e-13,1592.0220577397595
2022-04-08,1593.060095876482,-2.2737367544323206e-13,1593.0600958764821
2022-04-11,1557.6640651218022,-2.2737367544323206e-13,1557.6640651218024
2022-04-12,1540.3094569918583,-2.2737367544323206e-13,1540.3094569918585
2022-04-13,1566.0232912644055,-2.2737367544323206e-13,1566.0232912644058
2022-04-14,1534.4804009398777,-2.2737367544323206e-13,1534.4804009398779
2022-04-18,1537.055409217163,-2.2737367544323206e-13,1537.0554092171633
2022-04-19,1563.8191664436263,-2.2737367544323206e-13,1563.8191664436265
2022-04-20,1519.2984670452524,-2.2737367544323206e-13,1519.2984670452527
2022-04-21,1481.4010752010402,-2.2737367544323206e-13,1481.4010752010404
2022-04-22,1445.1694980830455,-2.2737367544323206e-13,1445.1694980830457
2022-04-25,1459.0502354856208,-2.2737367544323206e-13,1459.050235485621
2022-04-26,1418.406810227852,-2.2737367544323206e-13,1418.4068102278522
2022-04-27,1407.4712123143202,-2.2737367544323206e-13,1407.4712123143204
2022-04-28,1401.2618207403143,-2.2737367544323206e-13,1401.2618207403145
2022-04-29,1332.2655214661286,-2.2737367544323206e-13,1332.2655214661288
2022-05-02,1343.6554748318147,-2.2737367544323206e-13,1343.655474831815
2022-05-03,1344.6602324277112,-2.2737367544323206e-13,1344.6602324277114
2022-05-04,1378.2955164938503,-2.2737367544323206e-13,1378.2955164938505
2022-05-05,1310.1531594036094,-2.2737367544323206e-13,1310.1531594036096
2022-05-06,1289.044438733607,-2.2737367544323206e-13,1289.0444387336072
2022-05-09,1250.7103735623755,-2.2737367544323206e-13,1250.7103735623757
2022-05-10,1267.7781791865357,-2.2737367544323206e-13,1267.778179186536
2022-05-11,1242.7479414003785,-2.2737367544323206e-13,1242.7479414003787
2022-05-12,1269.7401967441012,-2.2737367544323206e-13,1269.7401967441015
2022-05-13,1318.455175514791,-2.2737367544323206e-13,1318.4551755147913
2022-05-16,1312.6874190942754,-2.2737367544323206e-13,1312.6874190942756
2022-05-17,1350.0798013407561,-2.2737367544323206e-13,1350.0798013407564
2022-05-18,1275.8518278310364,-2.2737367544323206e-13,1275.8518278310366
2022-05-19,1288.3625313376915,-2.2737367544323206e-13,1288.3625313376917
2022-05-20,1280.5182623895164,-2.2737367544323206e-13,1280.5182623895166
2022-05-23,1292.9591034819152,-2.2737367544323206e-13,1292.9591034819155
2022-05-24,1289.3018839347135,-2.2737367544323206e-13,1289.3018839347137
2022-05-25,1316.5294334448422,-2.2737367544323206e-13,1316.5294334448424
2022-05-26,1347.5072691595387,-2.2737367544323206e-13,1347.507269159539
2022-05-27,1377.704253923451,-2.2737367544323206e-13,1377.7042539234512
2022-05-31,1360.0126434462618,-2.2737367544323206e-13,1360.012643446262
2022-06-01,1343.7559567119708,-2.2737367544323206e-13,1343.755956711971
2022-06-02,1362.153788201854,-2.2737367544323206e-13,1362.1537882018542
2022-06-03,1345.0018015112955,-2.2737367544323206e-13,1345.0018015112958
2022-06-06,1340.5687882589723,-2.2737367544323206e-13,1340.5687882589725
2022-06-07,1345.1437462701301,-2.2737367544323206e-13,1345.1437462701304
2022-06-08,1328.0582941683554,-2.2737367544323206e-13,1328.0582941683556
2022-06-09,1285.3695111158681,-2.2737367544323206e-13,1285.3695111158684
2022-06-10,1245.9036946730737,-2.2737367544323206e-13,1245.903694673074
2022-06-13,1194.953891309179,-2.2737367544323206e-13,1194.9538913091792
2022-06-14,1190.5605124533467,-2.2737367544323206e-13,1190.560512453347
2022-06-15,1221.672042854678,-2.2737367544323206e-13,1221.6720428546782
2022-06-16,1183.8131608801966,-2.2737367544323206e-13,1183.8131608801968
