ticker,strategy,selected,selected_strategy,reject_reason,selection_score,rule_adjusted_rbs,risk_benefit_score,certainty_component,tp_quality_component,tp_floor_penalty_component,tp_pct,sl_pct,tp_feasibility,confidence,historical_tp_prob
A,conservative,False,aggressive,lower_selection_score,,,0.1960900254782603,,,,0.2535897085411791,0.09624786161640973,1.0,0.6130494610364101,0.5241379310344827
AAPL,conservative,False,aggressive,lower_selection_score,,,0.28391596403047376,,,,0.34131728926074495,0.08,1.0,0.5268190688416574,0.6344827586206896
ABBV,conservative,True,conservative,selected,,,0.0207924932266787,,,,0.24322316761876794,0.09654485239013454,1.0,0.32169713637320546,0.6241379310344828
ABT,conservative,False,balanced,lower_selection_score,,,0.1449087505321701,,,,0.2188955394949404,0.09014632959134111,1.0,0.5834699324290279,0.5448275862068965
ACGL,conservative,False,balanced,lower_selection_score,,,0.18462657421686407,,,,0.27279078892268965,0.08,1.0,0.5092678780882914,0.6172413793103447
ACN,conservative,False,balanced,lower_selection_score,,,0.16318775330643887,,,,0.23710624236198807,0.08,1.0,0.5478747735964872,0.5689655172413793
ADBE,conservative,False,aggressive,lower_selection_score,,,0.2318838861332421,,,,0.33254405525977754,0.1099459046989615,1.0,0.5468749318202736,0.6206896551724138
ADI,conservative,False,aggressive,lower_selection_score,,,0.22095217537751563,,,,0.2598348320672128,0.11155150189876262,1.0,0.6763565593245455,0.6344827586206896
ADM,conservative,True,conservative,selected,,,-0.0299285161027142,,,,0.19441721434591944,0.10580311518804963,1.0,0.2841096243235485,0.4827586206896552
ADP,conservative,False,balanced,lower_selection_score,,,0.2241996291740018,,,,0.21688699427427807,0.08,1.0,0.7195646617479927,0.5793103448275863
ADSK,conservative,False,aggressive,lower_selection_score,,,0.20848804106422597,,,,0.30510681195875555,0.10477999971179135,1.0,0.5499930350039862,0.5793103448275863
AEE,conservative,False,balanced,lower_selection_score,,,-0.018858416713107846,,,,0.17968481703680034,0.08,1.0,0.2615593824452528,0.5724137931034483
AES,conservative,True,conservative,selected,,,-0.11105147834775027,,,,0.19878993161899813,0.14970578124912834,1.0,0.19033742997229897,0.4241379310344828
AFL,conservative,False,aggressive,lower_selection_score,,,0.20634423367435134,,,,0.22949510089236524,0.08,1.0,0.6467473562260133,0.5517241379310345
AIG,conservative,False,aggressive,lower_selection_score,,,0.020723018752886506,,,,0.16310008309343452,0.09933501513859304,1.0,0.434496728672565,0.4551724137931034
AIZ,conservative,False,aggressive,lower_selection_score,,,0.09570819100925099,,,,0.2265335505775461,0.08917772065080794,1.0,0.46787248954944355,0.606896551724138
AJG,conservative,False,balanced,lower_selection_score,,,0.37518179056791245,,,,0.27400753551693025,0.08,1.0,0.7969196810219741,0.7206896551724138
AKAM,conservative,False,aggressive,lower_selection_score,,,0.1615512659057924,,,,0.2598650931909955,0.131453756989324,1.0,0.6122159848249015,0.42068965517241375
