fold_id,datetime,action,ticker,raw_price,exec_price,shares,notional_usd,fee_usd,slippage_pct,entry_date_requested,entry_date_used,exit_date_requested,exit_date_used,reason,tp_pct,sl_pct,tp_sl_outcome,days_to_outcome
T08_20260215,2026-02-17,BUY,AMAT,359.1300048828125,359.4891348876953,0.8179733510904001,294.052532344677,1.0,0.001,2026-02-15,2026-02-17,2027-02-15,2026-04-02,rebalance_entry,0.55,0.1054211074777496,NONE,44.0
T08_20260215,2026-02-17,BUY,AMZN,201.14999389648438,201.35114389038083,2.825969229033274,569.0121368648673,1.0,0.001,2026-02-15,2026-02-17,2027-02-15,2026-04-02,rebalance_entry,0.55,0.11010143719639147,NONE,44.0
T08_20260215,2026-02-17,BUY,AVGO,332.5400085449219,332.87254855346674,0.9517635756001301,316.8159670303754,1.0,0.001,2026-02-15,2026-02-17,2027-02-15,2026-04-02,rebalance_entry,0.55,0.12193215019852359,NONE,44.0
T08_20260215,2026-02-17,BUY,ERIE,283.8500061035156,284.1338561096191,2.002619978681252,569.0121368648673,1.0,0.001,2026-02-15,2026-02-17,2027-02-15,2026-04-02,rebalance_entry,0.5175787629077593,0.1792214181137521,NONE,44.0
T08_20260215,2026-02-17,BUY,GLW,130.52000427246094,130.6505242767334,2.7216526262540457,355.5853425192394,1.0,0.001,2026-02-15,2026-02-17,2027-02-15,2026-04-02,rebalance_entry,0.55,0.20697603119249944,NONE,44.0
T08_20260215,2026-02-17,BUY,MSCI,521.3300170898438,521.8513471069335,1.0903720762998625,569.0121368648673,1.0,0.001,2026-02-15,2026-02-17,2027-02-15,2026-04-02,rebalance_entry,0.55,0.12990680920242637,NONE,44.0
T08_20260215,2026-02-17,BUY,MU,399.7799987792969,400.1797787780761,0.4237356329028308,169.5704318354429,1.0,0.001,2026-02-15,2026-02-17,2027-02-15,2026-04-02,rebalance_entry,0.5476156717106927,0.1477567509470716,NONE,44.0
T08_20260215,2026-04-02,SELL,AMAT,348.4700012207031,348.12153121948245,0.8179733510904001,284.7541354783214,1.0,0.001,2026-02-15,2026-02-17,2027-02-15,2026-04-02,time_exit,0.55,0.1054211074777496,NONE,44.0
T08_20260215,2026-04-02,SELL,AMZN,209.77000427246094,209.56023426818848,2.825969229033274,592.2107736709048,1.0,0.001,2026-02-15,2026-02-17,2027-02-15,2026-04-02,time_exit,0.55,0.11010143719639147,NONE,44.0
T08_20260215,2026-04-02,SELL,AVGO,314.54998779296875,314.23543780517576,0.9517635756001301,299.0778438657264,1.0,0.001,2026-02-15,2026-02-17,2027-02-15,2026-04-02,time_exit,0.55,0.12193215019852359,NONE,44.0
T08_20260215,2026-04-02,SELL,ERIE,249.50999450683594,249.2604845123291,2.002619978681252,499.1740261801591,1.0,0.001,2026-02-15,2026-02-17,2027-02-15,2026-04-02,time_exit,0.5175787629077593,0.1792214181137521,NONE,44.0
T08_20260215,2026-04-02,SELL,GLW,147.9199981689453,147.77207817077635,2.7216526262540457,402.18426464051157,1.0,0.001,2026-02-15,2026-02-17,2027-02-15,2026-04-02,time_exit,0.55,0.20697603119249944,NONE,44.0
T08_20260215,2026-04-02,SELL,MSCI,544.780029296875,544.2352492675781,1.0903720762998625,593.4189187394624,1.0,0.001,2026-02-15,2026-02-17,2027-02-15,2026-04-02,time_exit,0.55,0.12990680920242637,NONE,44.0
T08_20260215,2026-04-02,SELL,MU,366.239990234375,365.87375024414064,0.4237356329028308,155.03374512223317,1.0,0.001,2026-02-15,2026-02-17,2027-02-15,2026-04-02,time_exit,0.5476156717106927,0.1477567509470716,NONE,44.0
